# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
1168 0.382179 0.381126 0.38211 1.14541
1169 0.382521 0.38147 0.382456 1.14645
1170 0.382863 0.381813 0.382804 1.14748
1171 0.383206 0.382157 0.383151 1.14851
1172 0.383548 0.3825 0.383498 1.14955
1173 0.38389 0.382843 0.383846 1.15058
1174 0.384233 0.383186 0.384193 1.15161
1175 0.384576 0.383529 0.384541 1.15265
1176 0.384918 0.383872 0.384889 1.15368
1177 0.385261 0.384215 0.385237 1.15471
1178 0.385604 0.384557 0.385584 1.15575
1179 0.385947 0.3849 0.385932 1.15678
1180 0.38629 0.385242 0.38628 1.15781
1181 0.386633 0.385584 0.386628 1.15885
1182 0.386976 0.385926 0.386976 1.15988
1183 0.387319 0.386268 0.387324 1.16091
1184 0.387662 0.38661 0.387672 1.16194
1185 0.388005 0.386952 0.38802 1.16298
1186 0.388349 0.387294 0.388367 1.16401
1187 0.388692 0.387636 0.388715 1.16504
1188 0.389035 0.387977 0.389063 1.16607
1189 0.389378 0.388319 0.38941 1.16711
1190 0.389722 0.38866 0.389757 1.16814
1191 0.390065 0.389002 0.390104 1.16917
1192 0.390408 0.389343 0.390451 1.1702
1193 0.390751 0.389684 0.390798 1.17123
1194 0.391095 0.390026 0.391145 1.17227
1195 0.391438 0.390367 0.391492 1.1733
1196 0.391781 0.390708 0.391838 1.17433
1197 0.392124 0.391049 0.392184 1.17536
1198 0.392467 0.39139 0.392531 1.17639
1199 0.392811 0.391731 0.392876 1.17742
1200 0.393154 0.392072 0.393222 1.17845
1201 0.393497 0.392413 0.393568 1.17948
1202 0.39384 0.392754 0.393913 1.18051
1203 0.394183 0.393095 0.394258 1.18154
1204 0.394526 0.393436 0.394603 1.18256
1205 0.394869 0.393777 0.394948 1.18359
1206 0.395212 0.394118 0.395292 1.18462
1207 0.395555 0.394458 0.395636 1.18565
1208 0.395898 0.394799 0.39598 1.18668
1209 0.396242 0.39514 0.396324 1.18771
1210 0.396585 0.39548 0.396668 1.18873
1211 0.396928 0.395821 0.397011 1.18976
1212 0.397271 0.396162 0.397355 1.19079
1213 0.397615 0.396502 0.397698 1.19181
1214 0.397958 0.396843 0.398041 1.19284
1215 0.398301 0.397184 0.398384 1.19387
1216 0.398645 0.397525 0.398727 1.1949
1217 0.398989 0.397865 0.399069 1.19592
1218 0.399332 0.398206 0.399412 1.19695
1219 0.399676 0.398547 0.399755 1.19798
1220 0.40002 0.398888 0.400098 1.19901
1221 0.400364 0.399229 0.40044 1.20003
1222 0.400708 0.39957 0.400783 1.20106
1223 0.401052 0.399911 0.401126 1.20209
1224 0.401396 0.400253 0.401468 1.20312
1225 0.40174 0.400594 0.401811 1.20415
1226 0.402084 0.400936 0.402154 1.20517
1227 0.402428 0.401277 0.402497 1.2062
1228 0.402772 0.401619 0.40284 1.20723
1229 0.403116 0.401961 0.403183 1.20826
1230 0.403461 0.402303 0.403527 1.20929
1231 0.403805 0.402645 0.40387 1.21032
1232 0.404149 0.402988 0.404214 1.21135
1233 0.404493 0.40333 0.404557 1.21238
1234 0.404837 0.403673 0.404901 1.21341
1235 0.405181 0.404015 0.405245 1.21444
1236 0.405524 0.404358 0.40559 1.21547
1237 0.405868 0.404701 0.405934 1.2165
1238 0.406212 0.405044 0.406278 1.21753
1239 0.406555 0.405388 0.406623 1.21857
1240 0.406898 0.405731 0.406968 1.2196
1241 0.407242 0.406075 0.407313 1.22063
1242 0.407585 0.406418 0.407658 1.22166
1243 0.407928 0.406762 0.408003 1.22269
1244 0.40827 0.407106 0.408349 1.22372
1245 0.408613 0.407449 0.408694 1.22476
1246 0.408955 0.407793 0.40904 1.22579
1247 0.409298 0.408138 0.409386 1.22682
1248 0.40964 0.408482 0.409732 1.22785
1249 0.409982 0.408826 0.410078 1.22889
1250 0.410323 0.40917 0.410424 1.22992
1251 0.410665 0.409515 0.41077 1.23095
1252 0.411006 0.409859 0.411116 1.23198
1253 0.411348 0.410204 0.411463 1.23301
1254 0.411689 0.410548 0.411809 1.23405
1255 0.41203 0.410893 0.412156 1.23508
1256 0.412371 0.411238 0.412502 1.23611
1257 0.412711 0.411582 0.412849 1.23714
1258 0.413052 0.411927 0.413196 1.23818
1259 0.413393 0.412272 0.413543 1.23921
1260 0.413733 0.412617 0.41389 1.24024
1261 0.414073 0.412962 0.414236 1.24127
1262 0.414414 0.413307 0.414583 1.2423
1263 0.414754 0.413652 0.41493 1.24334
1264 0.415094 0.413998 0.415277 1.24437
1265 0.415434 0.414343 0.415624 1.2454
1266 0.415774 0.414689 0.415971 1.24643
1267 0.416114 0.415034 0.416318 1.24747
1268 0.416455 0.41538 0.416665 1.2485
1269 0.416795 0.415726 0.417012 1.24953
1270 0.417135 0.416072 0.417358 1.25057
1271 0.417476 0.416418 0.417705 1.2516
1272 0.417816 0.416764 0.418052 1.25263
1273 0.418156 0.417111 0.418398 1.25367
1274 0.418497 0.417457 0.418745 1.2547
1275 0.418838 0.417804 0.419092 1.25573
1276 0.419178 0.418151 0.419438 1.25677
1277 0.419519 0.418498 0.419784 1.2578
1278 0.41986 0.418845 0.42013 1.25884
1279 0.420201 0.419192 0.420477 1.25987
1280 0.420542 0.41954 0.420823 1.2609
1281 0.420883 0.419888 0.421169 1.26194
1282 0.421224 0.420235 0.421515 1.26297
1283 0.421565 0.420583 0.42186 1.26401
1284 0.421906 0.420932 0.422206 1.26504
1285 0.422247 0.42128 0.422552 1.26608
1286 0.422588 0.421628 0.422897 1.26711
1287 0.422929 0.421977 0.423243 1.26815
1288 0.423271 0.422326 0.423588 1.26918
1289 0.423612 0.422674 0.423934 1.27022
1290 0.423953 0.423023 0.424279 1.27126
1291 0.424294 0.423373 0.424625 1.27229
1292 0.424635 0.423722 0.42497 1.27333
1293 0.424977 0.424071 0.425315 1.27436
1294 0.425318 0.424421 0.42566 1.2754
1295 0.425659 0.42477 0.426005 1.27643
1296 0.426 0.42512 0.42635 1.27747
1297 0.426341 0.425469 0.426695 1.27851
1298 0.426682 0.425819 0.42704 1.27954
1299 0.427023 0.426169 0.427385 1.28058
1300 0.427364 0.426518 0.42773 1.28161
1301 0.427705 0.426868 0.428074 1.28265
1302 0.428046 0.427218 0.428419 1.28368
1303 0.428387 0.427567 0.428764 1.28472
1304 0.428728 0.427917 0.429108 1.28575
1305 0.429068 0.428267 0.429453 1.28679
1306 0.429409 0.428616 0.429797 1.28782
1307 0.42975 0.428966 0.430141 1.28886
1308 0.430091 0.429315 0.430486 1.28989
1309 0.430431 0.429665 0.43083 1.29093
1310 0.430772 0.430014 0.431174 1.29196
1311 0.431112 0.430363 0.431518 1.29299
1312 0.431453 0.430712 0.431862 1.29403
1313 0.431794 0.431061 0.432206 1.29506
1314 0.432134 0.431411 0.43255 1.29609
1315 0.432475 0.431759 0.432894 1.29713
1316 0.432815 0.432108 0.433238 1.29816
1317 0.433155 0.432457 0.433582 1.29919
1318 0.433496 0.432806 0.433925 1.30023
1319 0.433836 0.433154 0.434269 1.30126
1320 0.434177 0.433503 0.434613 1.30229
1321 0.434517 0.433851 0.434957 1.30333
1322 0.434858 0.4342 0.4353 1.30436
1323 0.435198 0.434548 0.435644 1.30539
1324 0.435539 0.434896 0.435988 1.30642
1325 0.43588 0.435244 0.436332 1.30745
1326 0.43622 0.435591 0.436676 1.30849
1327 0.436561 0.435939 0.437019 1.30952
1328 0.436901 0.436287 0.437363 1.31055
1329 0.437242 0.436634 0.437707 1.31158
1330 0.437583 0.436981 0.438052 1.31262
1331 0.437923 0.437328 0.438396 1.31365
1332 0.438264 0.437675 0.43874 1.31468
1333 0.438605 0.438021 0.439084 1.31571
1334 0.438946 0.438367 0.439428 1.31674
1335 0.439286 0.438713 0.439773 1.31777
1336 0.439627 0.439059 0.440117 1.3188
1337 0.439968 0.439405 0.440462 1.31984
1338 0.440309 0.43975 0.440807 1.32087
1339 0.44065 0.440095 0.441151 1.3219
1340 0.440991 0.44044 0.441496 1.32293
1341 0.441332 0.440785 0.441841 1.32396
1342 0.441673 0.441129 0.442186 1.32499
1343 0.442014 0.441473 0.442531 1.32602
1344 0.442355 0.441817 0.442876 1.32705
1345 0.442696 0.442161 0.443221 1.32808
1346 0.443037 0.442504 0.443567 1.32911
1347 0.443378 0.442847 0.443912 1.33014
1348 0.443719 0.44319 0.444258 1.33117
1349 0.44406 0.443533 0.444603 1.3322
1350 0.444401 0.443875 0.444949 1.33323
1351 0.444742 0.444217 0.445295 1.33425
1352 0.445084 0.444559 0.445641 1.33528
1353 0.445425 0.444901 0.445986 1.33631
1354 0.445766 0.445243 0.446332 1.33734
1355 0.446107 0.445584 0.446679 1.33837
1356 0.446448 0.445926 0.447025 1.3394
1357 0.44679 0.446267 0.447371 1.34043
1358 0.447131 0.446608 0.447717 1.34146
1359 0.447472 0.44695 0.448063 1.34249
1360 0.447813 0.447291 0.448409 1.34351
1361 0.448155 0.447632 0.448756 1.34454
1362 0.448496 0.447973 0.449102 1.34557
1363 0.448837 0.448314 0.449448 1.3466
1364 0.449178 0.448656 0.449794 1.34763
1365 0.449519 0.448997 0.45014 1.34866
1366 0.44986 0.449338 0.450486 1.34968
1367 0.450201 0.449679 0.450832 1.35071
1368 0.450542 0.450021 0.451178 1.35174
1369 0.450883 0.450362 0.451524 1.35277
1370 0.451223 0.450704 0.45187 1.3538
1371 0.451564 0.451046 0.452216 1.35483
1372 0.451905 0.451388 0.452562 1.35585
1373 0.452246 0.45173 0.452907 1.35688
1374 0.452587 0.452072 0.453253 1.35791
1375 0.452927 0.452414 0.453598 1.35894
1376 0.453268 0.452757 0.453944 1.35997
1377 0.453609 0.453099 0.454289 1.361
1378 0.45395 0.453442 0.454635 1.36203
1379 0.454291 0.453785 0.45498 1.36306
1380 0.454632 0.454128 0.455326 1.36409
1381 0.454973 0.454471 0.455671 1.36512
1382 0.455315 0.454815 0.456016 1.36615
1383 0.455656 0.455158 0.456362 1.36718
1384 0.455998 0.455502 0.456707 1.36821
1385 0.456339 0.455846 0.457053 1.36924
1386 0.456681 0.456189 0.457398 1.37027
1387 0.457023 0.456533 0.457744 1.3713
1388 0.457365 0.456878 0.458089 1.37233
1389 0.457707 0.457222 0.458435 1.37336
1390 0.458049 0.457566 0.458781 1.3744
1391 0.458392 0.45791 0.459127 1.37543
1392 0.458734 0.458254 0.459472 1.37646
1393 0.459077 0.458599 0.459818 1.37749
1394 0.45942 0.458943 0.460164 1.37853
1395 0.459763 0.459288 0.46051 1.37956
1396 0.460106 0.459632 0.460856 1.38059
1397 0.460449 0.459977 0.461202 1.38163
1398 0.460792 0.460321 0.461548 1.38266
1399 0.461135 0.460666 0.461895 1.3837
1400 0.461479 0.46101 0.462241 1.38473
1401 0.461822 0.461355 0.462587 1.38576
1402 0.462166 0.461699 0.462933 1.3868
1403 0.46251 0.462044 0.463279 1.38783
1404 0.462853 0.462388 0.463625 1.38887
1405 0.463197 0.462733 0.463972 1.3899
1406 0.463541 0.463077 0.464318 1.39094
1407 0.463885 0.463422 0.464664 1.39197
1408 0.46423 0.463766 0.46501 1.39301
1409 0.464574 0.464111 0.465356 1.39404
1410 0.464918 0.464456 0.465702 1.39508
1411 0.465262 0.4648 0.466048 1.39611
1412 0.465607 0.465145 0.466394 1.39715
1413 0.465951 0.46549 0.46674 1.39818
1414 0.466296 0.465834 0.467086 1.39922
1415 0.46664 0.466179 0.467431 1.40025
1416 0.466985 0.466524 0.467777 1.40129
1417 0.467329 0.466869 0.468123 1.40232
1418 0.467674 0.467213 0.468469 1.40336
1419 0.468019 0.467558 0.468815 1.40439
1420 0.468363 0.467903 0.469161 1.40543
1421 0.468708 0.468248 0.469507 1.40646
1422 0.469052 0.468593 0.469853 1.4075
1423 0.469397 0.468938 0.470199 1.40853
1424 0.469742 0.469283 0.470546 1.40957
1425 0.470086 0.469628 0.470892 1.41061
1426 0.470431 0.469974 0.471238 1.41164
1427 0.470776 0.470319 0.471584 1.41268
1428 0.47112 0.470664 0.471931 1.41371
1429 0.471465 0.471009 0.472277 1.41475
1430 0.471809 0.471354 0.472623 1.41579
1431 0.472154 0.471699 0.47297 1.41682
1432 0.472498 0.472045 0.473316 1.41786
1433 0.472843 0.47239 0.473663 1.4189
1434 0.473187 0.472735 0.474009 1.41993
1435 0.473532 0.47308 0.474356 1.42097
1436 0.473876 0.473425 0.474702 1.422
1437 0.47422 0.47377 0.475049 1.42304
1438 0.474565 0.474115 0.475395 1.42407
1439 0.474909 0.47446 0.475742 1.42511
1440 0.475253 0.474805 0.476088 1.42615
1441 0.475597 0.475149 0.476435 1.42718
1442 0.475942 0.475494 0.476781 1.42822
1443 0.476286 0.475839 0.477128 1.42925
1444 0.47663 0.476183 0.477474 1.43029
1445 0.476974 0.476528 0.477821 1.43132
1446 0.477318 0.476873 0.478167 1.43236
1447 0.477662 0.477217 0.478513 1.43339
1448 0.478006 0.477561 0.478859 1.43443
1449 0.47835 0.477906 0.479205 1.43546
1450 0.478694 0.47825 0.479551 1.4365
1451 0.479037 0.478595 0.479897 1.43753
1452 0.479381 0.478939 0.480243 1.43856
1453 0.479725 0.479283 0.480588 1.4396
1454 0.480069 0.479628 0.480934 1.44063
1455 0.480412 0.479972 0.481279 1.44166
1456 0.480756 0.480316 0.481624 1.4427
1457 0.4811 0.480661 0.481969 1.44373
1458 0.481444 0.481005 0.482314 1.44476
1459 0.481787 0.481349 0.482659 1.4458
1460 0.482131 0.481694 0.483004 1.44683
1461 0.482475 0.482038 0.483348 1.44786
1462 0.482818 0.482383 0.483692 1.44889
1463 0.483162 0.482727 0.484036 1.44993
1464 0.483506 0.483072 0.48438 1.45096
1465 0.483849 0.483416 0.484724 1.45199
1466 0.484193 0.483761 0.485068 1.45302
1467 0.484537 0.484106 0.485411 1.45405
1468 0.48488 0.48445 0.485754 1.45508
1469 0.485224 0.484795 0.486098 1.45612
1470 0.485567 0.48514 0.486441 1.45715
1471 0.485911 0.485485 0.486784 1.45818
1472 0.486255 0.48583 0.487126 1.45921
1473 0.486598 0.486175 0.487469 1.46024
1474 0.486942 0.48652 0.487812 1.46127
1475 0.487286 0.486866 0.488154 1.46231
1476 0.487629 0.487211 0.488497 1.46334
1477 0.487973 0.487557 0.488839 1.46437
1478 0.488317 0.487903 0.489181 1.4654
1479 0.488661 0.488248 0.489524 1.46643
1480 0.489004 0.488594 0.489866 1.46746
1481 0.489348 0.48894 0.490208 1.4685
1482 0.489692 0.489287 0.49055 1.46953
1483 0.490036 0.489633 0.490892 1.47056
1484 0.49038 0.489979 0.491234 1.47159
1485 0.490724 0.490326 0.491576 1.47263
1486 0.491068 0.490673 0.491918 1.47366
1487 0.491412 0.491019 0.49226 1.47469
1488 0.491757 0.491366 0.492602 1.47572
1489 0.492101 0.491713 0.492944 1.47676
1490 0.492445 0.49206 0.493285 1.47779
1491 0.49279 0.492407 0.493627 1.47882
1492 0.493135 0.492754 0.493969 1.47986
1493 0.493479 0.493102 0.494311 1.48089
1494 0.493824 0.493449 0.494653 1.48193
1495 0.494169 0.493796 0.494995 1.48296
1496 0.494515 0.494144 0.495337 1.484
1497 0.49486 0.494491 0.495679 1.48503
1498 0.495206 0.494838 0.496021 1.48606
1499 0.495551 0.495186 0.496363 1.4871
1500 0.495897 0.495533 0.496705 1.48813
1501 0.496243 0.49588 0.497047 1.48917
1502 0.496589 0.496228 0.497389 1.49021
1503 0.496935 0.496575 0.497731 1.49124
1504 0.497282 0.496922 0.498073 1.49228
1505 0.497628 0.497269 0.498414 1.49331
1506 0.497975 0.497616 0.498756 1.49435
1507 0.498322 0.497964 0.499098 1.49538
1508 0.498669 0.498311 0.499441 1.49642
1509 0.499017 0.498658 0.499783 1.49746
1510 0.499364 0.499005 0.500125 1.49849
1511 0.499712 0.499352 0.500467 1.49953
1512 0.50006 0.499698 0.500809 1.50057
1513 0.500408 0.500045 0.501151 1.5016
1514 0.500756 0.500392 0.501493 1.50264
1515 0.501104 0.500739 0.501836 1.50368
1516 0.501452 0.501086 0.502178 1.50472
1517 0.501801 0.501433 0.50252 1.50575
1518 0.502149 0.50178 0.502863 1.50679
1519 0.502498 0.502127 0.503205 1.50783
1520 0.502847 0.502474 0.503547 1.50887
1521 0.503196 0.502821 0.50389 1.50991
1522 0.503545 0.503168 0.504232 1.51094
1523 0.503894 0.503515 0.504575 1.51198
1524 0.504243 0.503862 0.504917 1.51302
1525 0.504592 0.504209 0.50526 1.51406
1526 0.504942 0.504556 0.505602 1.5151
1527 0.505291 0.504903 0.505944 1.51614
1528 0.505641 0.50525 0.506287 1.51718
1529 0.50599 0.505598 0.506629 1.51822
1530 0.50634 0.505945 0.506972 1.51926
1531 0.506689 0.506293 0.507315 1.5203
1532 0.507039 0.50664 0.507657 1.52134
1533 0.507389 0.506988 0.508 1.52238
1534 0.507738 0.507335 0.508342 1.52342
1535 0.508088 0.507683 0.508685 1.52446
1536 0.508438 0.50803 0.509027 1.5255
1537 0.508788 0.508378 0.50937 1.52654
1538 0.509138 0.508726 0.509712 1.52758
1539 0.509487 0.509074 0.510055 1.52862
1540 0.509837 0.509422 0.510397 1.52966
1541 0.510187 0.50977 0.510739 1.5307
1542 0.510537 0.510118 0.511082 1.53174
1543 0.510886 0.510466 0.511424 1.53278
1544 0.511236 0.510814 0.511766 1.53382
1545 0.511586 0.511162 0.512108 1.53486
1546 0.511935 0.51151 0.51245 1.5359
1547 0.512285 0.511858 0.512792 1.53694
1548 0.512635 0.512207 0.513133 1.53797
1549 0.512984 0.512555 0.513475 1.53901
1550 0.513334 0.512904 0.513816 1.54005
1551 0.513683 0.513252 0.514157 1.54109
1552 0.514032 0.513601 0.514498 1.54213
1553 0.514382 0.51395 0.514839 1.54317
1554 0.514731 0.514299 0.51518 1.54421
1555 0.51508 0.514648 0.515521 1.54525
1556 0.515429 0.514997 0.515861 1.54629
1557 0.515778 0.515346 0.516201 1.54733
1558 0.516127 0.515695 0.516542 1.54836
1559 0.516476 0.516045 0.516882 1.5494
1560 0.516825 0.516395 0.517222 1.55044
1561 0.517173 0.516745 0.517561 1.55148
1562 0.517522 0.517095 0.517901 1.55252
1563 0.51787 0.517445 0.518241 1.55356
1564 0.518218 0.517795 0.51858 1.55459
1565 0.518566 0.518145 0.51892 1.55563
1566 0.518914 0.518496 0.519259 1.55667
1567 0.519262 0.518847 0.519599 1.55771
1568 0.519609 0.519198 0.519938 1.55875
1569 0.519957 0.519549 0.520277 1.55978
1570 0.520304 0.5199 0.520617 1.56082
1571 0.520651 0.520251 0.520956 1.56186
1572 0.520998 0.520602 0.521296 1.5629
1573 0.521344 0.520954 0.521635 1.56393
1574 0.521691 0.521305 0.521974 1.56497
1575 0.522037 0.521657 0.522314 1.56601
1576 0.522383 0.522008 0.522653 1.56704
1577 0.522729 0.52236 0.522993 1.56808
1578 0.523075 0.522711 0.523333 1.56912
1579 0.52342 0.523063 0.523672 1.57016
1580 0.523765 0.523415 0.524012 1.57119
1581 0.52411 0.523766 0.524352 1.57223
1582 0.524455 0.524118 0.524692 1.57326
1583 0.5248 0.524469 0.525032 1.5743
1584 0.525144 0.524821 0.525373 1.57534
1585 0.525488 0.525172 0.525713 1.57637
1586 0.525832 0.525523 0.526054 1.57741
1587 0.526176 0.525875 0.526394 1.57845
1588 0.52652 0.526226 0.526735 1.57948
1589 0.526864 0.526577 0.527076 1.58052
1590 0.527208 0.526928 0.527418 1.58155
1591 0.527551 0.527279 0.527759 1.58259
1592 0.527894 0.52763 0.528101 1.58363
1593 0.528238 0.527981 0.528443 1.58466
1594 0.528581 0.528332 0.528785 1.5857
1595 0.528924 0.528683 0.529127 1.58673
1596 0.529267 0.529034 0.529469 1.58777
1597 0.52961 0.529385 0.529812 1.58881
1598 0.529953 0.529735 0.530155 1.58984
1599 0.530296 0.530086 0.530498 1.59088
1600 0.530638 0.530436 0.530841 1.59192
1601 0.530981 0.530787 0.531185 1.59295
1602 0.531324 0.531137 0.531528 1.59399
1603 0.531667 0.531488 0.531872 1.59503
1604 0.532009 0.531838 0.532216 1.59606
1605 0.532352 0.532188 0.532561 1.5971
1606 0.532695 0.532539 0.532905 1.59814
1607 0.533037 0.532889 0.53325 1.59918
1608 0.53338 0.533239 0.533595 1.60021
1609 0.533723 0.533589 0.533939 1.60125
1610 0.534065 0.533939 0.534285 1.60229
1611 0.534408 0.534289 0.53463 1.60333
1612 0.53475 0.534638 0.534975 1.60436
1613 0.535093 0.534988 0.53532 1.6054
1614 0.535435 0.535338 0.535666 1.60644
1615 0.535778 0.535687 0.536012 1.60748
1616 0.536121 0.536037 0.536357 1.60851
1617 0.536463 0.536386 0.536703 1.60955
1618 0.536806 0.536735 0.537049 1.61059
1619 0.537148 0.537084 0.537395 1.61163
1620 0.537491 0.537433 0.537741 1.61267
1621 0.537834 0.537782 0.538087 1.6137
1622 0.538176 0.538131 0.538433 1.61474
1623 0.538519 0.53848 0.53878 1.61578
1624 0.538862 0.538829 0.539126 1.61682
1625 0.539204 0.539177 0.539472 1.61785
1626 0.539547 0.539526 0.539818 1.61889
1627 0.53989 0.539874 0.540165 1.61993
1628 0.540233 0.540223 0.540511 1.62097
1629 0.540575 0.540571 0.540857 1.622
1630 0.540918 0.540919 0.541204 1.62304
1631 0.54126 0.541267 0.54155 1.62408
1632 0.541603 0.541614 0.541896 1.62511
1633 0.541946 0.541962 0.542243 1.62615
1634 0.542288 0.542309 0.542589 1.62719
1635 0.542631 0.542656 0.542936 1.62822
1636 0.542973 0.543003 0.543283 1.62926
1637 0.543316 0.54335 0.543629 1.6303
1638 0.543658 0.543697 0.543976 1.63133
1639 0.544 0.544044 0.544323 1.63237
1640 0.544343 0.54439 0.54467 1.6334
1641 0.544685 0.544736 0.545016 1.63444
1642 0.545028 0.545082 0.545363 1.63547
1643 0.54537 0.545428 0.545711 1.63651
1644 0.545712 0.545774 0.546058 1.63754
1645 0.546055 0.546119 0.546405 1.63858
1646 0.546397 0.546465 0.546752 1.63961
1647 0.546739 0.54681 0.547099 1.64065
1648 0.547082 0.547155 0.547447 1.64168
1649 0.547425 0.547501 0.547794 1.64272
1650 0.547767 0.547846 0.548141 1.64375
1651 0.54811 0.548191 0.548489 1.64479
1652 0.548453 0.548535 0.548836 1.64582
1653 0.548796 0.54888 0.549183 1.64686
1654 0.549139 0.549225 0.549531 1.64789
1655 0.549483 0.549569 0.549878 1.64893
1656 0.549826 0.549914 0.550226 1.64997
1657 0.55017 0.550259 0.550573 1.651
1658 0.550514 0.550603 0.55092 1.65204
1659 0.550858 0.550947 0.551268 1.65307
1660 0.551202 0.551292 0.551615 1.65411
1661 0.551547 0.551636 0.551962 1.65514
1662 0.551891 0.551981 0.552309 1.65618
1663 0.552236 0.552325 0.552656 1.65722
1664 0.552582 0.552669 0.553003 1.65825
1665 0.552927 0.553013 0.55335 1.65929
1666 0.553273 0.553358 0.553696 1.66033
1667 0.553619 0.553702 0.554043 1.66136
1668 0.553965 0.554046 0.55439 1.6624
1669 0.554311 0.55439 0.554736 1.66344
1670 0.554658 0.554734 0.555083 1.66448
1671 0.555005 0.555078 0.555429 1.66551
1672 0.555352 0.555422 0.555775 1.66655
1673 0.5557 0.555766 0.556121 1.66759
1674 0.556047 0.55611 0.556468 1.66862
1675 0.556395 0.556454 0.556814 1.66966
1676 0.556743 0.556798 0.55716 1.6707
1677 0.557091 0.557142 0.557506 1.67174
1678 0.55744 0.557485 0.557852 1.67278
1679 0.557788 0.557829 0.558197 1.67381
1680 0.558137 0.558172 0.558543 1.67485
1681 0.558486 0.558515 0.558889 1.67589
1682 0.558836 0.558859 0.559235 1.67693
1683 0.559185 0.559202 0.55958 1.67797
1684 0.559535 0.559545 0.559926 1.67901
1685 0.559885 0.559888 0.560271 1.68004
1686 0.560235 0.560231 0.560617 1.68108
1687 0.560585 0.560574 0.560962 1.68212
1688 0.560936 0.560917 0.561308 1.68316
1689 0.561286 0.56126 0.561653 1.6842
1690 0.561637 0.561603 0.561999 1.68524
1691 0.561988 0.561946 0.562344 1.68628
1692 0.562339 0.562288 0.562689 1.68732
1693 0.56269 0.562631 0.563034 1.68836
1694 0.563041 0.562974 0.563379 1.68939
1695 0.563393 0.563316 0.563724 1.69043
1696 0.563745 0.563659 0.564069 1.69147
1697 0.564097 0.564002 0.564414 1.69251
1698 0.564448 0.564344 0.564759 1.69355
1699 0.564801 0.564687 0.565104 1.69459
1700 0.565153 0.56503 0.565448 1.69563
1701 0.565505 0.565373 0.565793 1.69667
1702 0.565857 0.565715 0.566137 1.69771
1703 0.56621 0.566058 0.566481 1.69875
1704 0.566563 0.566401 0.566825 1.69979
1705 0.566915 0.566744 0.567169 1.70083
1706 0.567268 0.567087 0.567513 1.70187
1707 0.567621 0.56743 0.567857 1.70291
1708 0.567974 0.567773 0.5682 1.70395
1709 0.568327 0.568116 0.568544 1.70499
1710 0.56868 0.568459 0.568887 1.70603
1711 0.569033 0.568803 0.56923 1.70707
1712 0.569386 0.569146 0.569574 1.70811
1713 0.569739 0.569489 0.569917 1.70915
1714 0.570092 0.569832 0.57026 1.71018
1715 0.570445 0.570176 0.570603 1.71122
1716 0.570798 0.570519 0.570946 1.71226
1717 0.571151 0.570863 0.571289 1.7133
1718 0.571503 0.571206 0.571632 1.71434
1719 0.571856 0.57155 0.571975 1.71538
1720 0.572208 0.571894 0.572318 1.71642
1721 0.57256 0.572237 0.572661 1.71746
1722 0.572912 0.572581 0.573004 1.7185
1723 0.573264 0.572925 0.573347 1.71954
1724 0.573616 0.573268 0.57369 1.72057
1725 0.573967 0.573612 0.574033 1.72161
1726 0.574319 0.573956 0.574376 1.72265
1727 0.57467 0.574299 0.57472 1.72369
1728 0.575021 0.574643 0.575063 1.72473
1729 0.575372 0.574987 0.575406 1.72576
1730 0.575722 0.57533 0.57575 1.7268
1731 0.576073 0.575674 0.576093 1.72784
1732 0.576423 0.576018 0.576437 1.72888
1733 0.576773 0.576361 0.57678 1.72991
1734 0.577123 0.576705 0.577124 1.73095
1735 0.577473 0.577048 0.577468 1.73199
1736 0.577823 0.577391 0.577812 1.73303
1737 0.578173 0.577735 0.578155 1.73406
1738 0.578522 0.578078 0.578499 1.7351
1739 0.578872 0.578421 0.578843 1.73614
1740 0.579221 0.578764 0.579187 1.73717
1741 0.57957 0.579107 0.579531 1.73821
1742 0.579919 0.57945 0.579875 1.73924
1743 0.580268 0.579793 0.580219 1.74028
1744 0.580617 0.580136 0.580563 1.74132
1745 0.580966 0.580479 0.580907 1.74235
1746 0.581314 0.580822 0.581251 1.74339
1747 0.581663 0.581165 0.581595 1.74442
1748 0.582011 0.581508 0.581939 1.74546
1749 0.58236 0.58185 0.582282 1.74649
1750 0.582708 0.582193 0.582626 1.74753
1751 0.583056 0.582536 0.58297 1.74856
1752 0.583404 0.582879 0.583314 1.7496
1753 0.583752 0.583222 0.583658 1.75063
1754 0.5841 0.583565 0.584002 1.75167
1755 0.584448 0.583908 0.584346 1.7527
1756 0.584796 0.584251 0.584689 1.75374
1757 0.585144 0.584594 0.585033 1.75477
1758 0.585491 0.584937 0.585377 1.75581
1759 0.585839 0.58528 0.585721 1.75684
1760 0.586186 0.585623 0.586065 1.75787
1761 0.586534 0.585966 0.586409 1.75891
1762 0.586881 0.58631 0.586753 1.75994
1763 0.587228 0.586653 0.587097 1.76098
1764 0.587575 0.586997 0.587441 1.76201
1765 0.587922 0.58734 0.587785 1.76305
1766 0.58827 0.587684 0.588129 1.76408
1767 0.588617 0.588028 0.588473 1.76512
1768 0.588964 0.588371 0.588817 1.76615
1769 0.58931 0.588715 0.589161 1.76719
1770 0.589657 0.589059 0.589506 1.76822
1771 0.590004 0.589403 0.58985 1.76926
1772 0.590351 0.589747 0.590194 1.77029
1773 0.590697 0.59009 0.590538 1.77133
