# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
1022 0.00221227 0.000271133 0.00160875 0.00409215
1023 0.00221818 0.000298135 0.00164047 0.00415679
1024 0.00222171 0.000326541 0.00167324 0.00422149
1025 0.00222283 0.000356255 0.00170695 0.00428604
1026 0.00222153 0.000387256 0.00174153 0.00435031
1027 0.00221775 0.000419577 0.00177698 0.00441431
1028 0.00221147 0.000453305 0.00181335 0.00447813
1029 0.00220264 0.000488563 0.00185072 0.00454193
1030 0.00219121 0.000525482 0.00188923 0.00460592
1031 0.00217714 0.000564191 0.00192901 0.00467034
1032 0.0021604 0.000604793 0.00197022 0.0047354
1033 0.00214097 0.000647352 0.00201302 0.00480134
1034 0.00211886 0.000691897 0.00205761 0.00486837
1035 0.00209411 0.000738426 0.00210417 0.00493671
1036 0.00206678 0.000786902 0.0021529 0.00500657
1037 0.00203697 0.000837265 0.00220397 0.0050782
1038 0.00200483 0.000889441 0.00225754 0.00515181
1039 0.00197051 0.000943327 0.00231373 0.00522756
1040 0.00193419 0.000998785 0.0023726 0.00530557
1041 0.00189609 0.00105564 0.00243414 0.00538587
1042 0.00185641 0.00111366 0.00249829 0.00546835
1043 0.00181536 0.00117255 0.00256487 0.00555277
1044 0.00177316 0.00123197 0.00263363 0.00563876
1045 0.00173004 0.00129152 0.00270425 0.00572581
1046 0.00168619 0.0013508 0.00277633 0.00581331
1047 0.0016418 0.00140939 0.00284938 0.00590056
1048 0.00159703 0.00146691 0.0029229 0.00598684
1049 0.00155202 0.00152306 0.00299632 0.0060714
1050 0.00150688 0.00157759 0.00306906 0.00615352
1051 0.00146167 0.00163038 0.0031405 0.00623255
1052 0.00141643 0.00168144 0.00321004 0.00630791
1053 0.00137117 0.00173083 0.00327706 0.00637907
1054 0.00132582 0.00177875 0.00334101 0.00644558
1055 0.00128028 0.00182544 0.00340132 0.00650704
1056 0.00123439 0.00187116 0.00345749 0.00656305
1057 0.00118791 0.0019162 0.00350911 0.00661321
1058 0.00114056 0.00196078 0.00355582 0.00665715
1059 0.00109201 0.00200513 0.00359734 0.00669448
1060 0.00104191 0.0020494 0.00363349 0.0067248
1061 0.000989908 0.00209369 0.00366416 0.00674776
1062 0.000935675 0.00213805 0.0036893 0.00676302
1063 0.000878904 0.00218248 0.00370891 0.0067703
1064 0.000819336 0.00222696 0.0037231 0.00676939
1065 0.000756769 0.00227141 0.00373196 0.00676014
1066 0.000691084 0.00231577 0.00373567 0.00674253
1067 0.000622245 0.00235995 0.0037344 0.00671659
1068 0.000550318 0.00240385 0.00372834 0.00668251
1069 0.000475481 0.00244737 0.0037177 0.00664055
1070 0.000398027 0.00249041 0.00370269 0.00659113
1071 0.00031838 0.00253286 0.00368353 0.00653478
1072 0.000237101 0.00257461 0.00366045 0.00647217
1073 0.000154895 0.00261554 0.0036337 0.00640414
1074 7.26148e-05 0.00265552 0.00360353 0.00633166
1075 -8.74986e-06 0.0026944 0.00357025 0.0062559
1076 -8.80862e-05 0.00273204 0.00353419 0.00617815
1077 -0.000164184 0.0027683 0.0034957 0.00609981
1078 -0.000235752 0.00280305 0.00345513 0.00602243
1079 -0.000301443 0.00283618 0.00341289 0.00594763
1080 -0.000359892 0.00286759 0.00336934 0.00587704
1081 -0.00040975 0.00289723 0.00332483 0.00581231
1082 -0.000449712 0.00292506 0.00327968 0.00575503
1083 -0.000478571 0.00295106 0.00323418 0.00570667
1084 -0.000495255 0.00297524 0.00318859 0.00566857
1085 -0.000498877 0.0029976 0.00314311 0.00564183
1086 -0.000488784 0.00301814 0.00309794 0.0056273
1087 -0.000464586 0.00303684 0.00305325 0.00562551
1088 -0.000426192 0.00305364 0.00300921 0.00563666
1089 -0.000373801 0.00306843 0.002966 0.00566064
1090 -0.000307885 0.00308109 0.00292381 0.00569701
1091 -0.000229172 0.00309142 0.00288282 0.00574507
1092 -0.000138593 0.00309922 0.0028433 0.00580392
1093 -3.72247e-05 0.00310426 0.00280551 0.00587254
1094 7.37517e-05 0.00310635 0.00276979 0.0059499
1095 0.000193106 0.00310536 0.00273654 0.00603501
1096 0.000319603 0.00310122 0.00270618 0.00612701
1097 0.000452016 0.00309396 0.00267922 0.0062252
1098 0.000589146 0.00308374 0.00265617 0.00632906
1099 0.000729832 0.00307082 0.00263757 0.00643822
1100 0.00087293 0.00305555 0.00262397 0.00655245
1101 0.00101732 0.00303836 0.00261593 0.00667161
1102 0.00116193 0.00301972 0.00261396 0.0067956
1103 0.00130573 0.00300012 0.00261855 0.0069244
1104 0.00144777 0.00298005 0.00263015 0.00705797
1105 0.00158721 0.00295996 0.00264907 0.00719624
1106 0.00172331 0.00294024 0.00267554 0.00733909
1107 0.00185552 0.00292119 0.00270958 0.00748629
1108 0.00198342 0.00290303 0.00275109 0.00763754
1109 0.00210679 0.00288588 0.00279973 0.0077924
1110 0.00222556 0.00286973 0.00285502 0.00795031
1111 0.00233981 0.0028545 0.00291628 0.00811059
1112 0.00244973 0.00284001 0.00298269 0.00827242
1113 0.00255555 0.00282603 0.0030533 0.00843489
1114 0.00265757 0.00281231 0.00312707 0.00859695
1115 0.002756 0.00279859 0.00320291 0.00875751
1116 0.00285104 0.00278462 0.00327973 0.00891539
1117 0.00294275 0.00277017 0.00335646 0.00906937
1118 0.0030311 0.00275502 0.00343215 0.00921827
1119 0.00311597 0.00273898 0.00350596 0.00936091
1120 0.00319709 0.0027219 0.00357725 0.00949624
1121 0.00327417 0.00270363 0.00364551 0.00962331
1122 0.00334681 0.0026841 0.00371045 0.00974136
1123 0.00341461 0.00266326 0.00377192 0.0098498
1124 0.00347719 0.00264113 0.00382992 0.00994824
1125 0.00353417 0.00261776 0.00388454 0.0100365
1126 0.00358521 0.00259324 0.00393594 0.0101144
1127 0.00363006 0.0025677 0.00398429 0.010182
1128 0.00366848 0.00254125 0.00402974 0.0102395
1129 0.0037003 0.00251404 0.00407243 0.0102868
1130 0.00372542 0.00248617 0.00411243 0.010324
1131 0.00374377 0.00245771 0.00414977 0.0103513
1132 0.00375535 0.00242872 0.00418447 0.0103685
1133 0.00376022 0.0023992 0.00421647 0.0103759
1134 0.00375849 0.0023691 0.00424571 0.0103733
1135 0.00375037 0.00233831 0.00427212 0.0103608
1136 0.00373614 0.00230668 0.00429559 0.0103384
1137 0.00371614 0.00227399 0.00431604 0.0103062
1138 0.00369082 0.00223998 0.00433333 0.0102641
1139 0.00366071 0.00220435 0.00434733 0.0102124
1140 0.00362639 0.00216679 0.00435791 0.0101511
1141 0.00358851 0.00212695 0.00436495 0.0100804
1142 0.00354768 0.00208453 0.00436838 0.0100006
1143 0.00350452 0.00203923 0.00436815 0.00991191
1144 0.00345956 0.00199086 0.00436431 0.00981473
1145 0.00341323 0.00193927 0.00435695 0.00970945
1146 0.00336584 0.00188444 0.00434627 0.00959655
1147 0.00331758 0.00182645 0.00433251 0.00947654
1148 0.00326851 0.0017655 0.00431594 0.00934995
1149 0.0032186 0.00170188 0.00429686 0.00921735
1150 0.00316771 0.00163599 0.00427555 0.00907926
1151 0.00311565 0.00156826 0.00425225 0.00893617
1152 0.00306214 0.0014992 0.00422718 0.00878852
1153 0.0030069 0.00142929 0.00420047 0.00863667
1154 0.00294961 0.00135902 0.00417225 0.00848088
1155 0.00288995 0.00128883 0.0041426 0.00832138
1156 0.00282761 0.00121911 0.00411156 0.00815828
1157 0.00276235 0.00115015 0.00407919 0.00799169
1158 0.00269394 0.00108219 0.00404555 0.00782168
1159 0.00262225 0.00101539 0.00401075 0.00764839
1160 0.00254723 0.000949832 0.0039749 0.00747195
1161 0.00246887 0.000885556 0.00393816 0.00729259
1162 0.00238728 0.000822573 0.00390072 0.00711057
1163 0.00230261 0.000760879 0.00386274 0.00692623
1164 0.00221508 0.000700472 0.00382442 0.00673997
1165 0.00212498 0.000641362 0.00378591 0.00655226
1166 0.00203266 0.000583589 0.00374739 0.00636364
1167 0.00193856 0.000527229 0.00370898 0.00617478
1168 0.00184317 0.000472404 0.00367079 0.00598637
1169 0.00174706 0.000419267 0.00363288 0.00579921
1170 0.00165082 0.000367991 0.0035953 0.00561411
1171 0.0015551 0.00031875 0.00355805 0.00543189
1172 0.00146054 0.00027172 0.00352109 0.00525335
1173 0.00136778 0.00022708 0.00348435 0.0050792
1174 0.00127736 0.000184991 0.0034477 0.00491005
1175 0.00118979 0.000145591 0.00341097 0.00474635
1176 0.00110547 0.000108998 0.00337395 0.00458841
1177 0.00102468 7.53089e-05 0.0033364 0.00443639
1178 0.000947629 4.45994e-05 0.00329809 0.00429031
1179 0.000874398 1.69228e-05 0.00325876 0.00415008
1180 0.000804997 -7.68519e-06 0.0032182 0.00401552
1181 0.000739365 -2.92144e-05 0.00317621 0.00388636
1182 0.000677404 -4.76802e-05 0.0031326 0.00376232
1183 0.000619014 -6.31311e-05 0.00308724 0.00364312
1184 0.000564117 -7.56556e-05 0.00304 0.00352846
1185 0.000512679 -8.53856e-05 0.0029908 0.00341809
1186 0.000464724 -9.24888e-05 0.00293957 0.00331181
1187 0.000420353 -9.71693e-05 0.00288627 0.00320945
1188 0.000379733 -9.96693e-05 0.00283086 0.00311093
1189 0.000343097 -0.000100257 0.00277333 0.00301617
1190 0.000310731 -9.92069e-05 0.00271366 0.00292518
1191 0.000282954 -9.67964e-05 0.00265184 0.002838
1192 0.00026008 -9.32862e-05 0.00258787 0.00275467
1193 0.000242405 -8.89007e-05 0.0025218 0.0026753
1194 0.000230172 -8.38279e-05 0.00245367 0.00260001
1195 0.000223551 -7.82226e-05 0.00238358 0.00252891
1196 0.000222618 -7.22096e-05 0.00231168 0.00246208
1197 0.000227351 -6.58849e-05 0.00223819 0.00239966
1198 0.000237627 -5.93237e-05 0.00216344 0.00234174
1199 0.000253216 -5.25932e-05 0.00208783 0.00228846
1200 0.000273784 -4.57623e-05 0.00201191 0.00223993
1201 0.000298912 -3.88867e-05 0.0019363 0.00219632
1202 0.000328113 -3.20078e-05 0.00186173 0.00215783
1203 0.000360842 -2.51602e-05 0.00178901 0.00212469
1204 0.000396523 -1.83641e-05 0.00171899 0.00209715
1205 0.000434572 -1.16336e-05 0.00165255 0.00207549
1206 0.000474417 -4.96561e-06 0.00159053 0.00205998
1207 0.000515531 1.66199e-06 0.00153375 0.00205094
1208 0.00055744 8.28647e-06 0.00148292 0.00204865
1209 0.000599737 1.49615e-05 0.00143867 0.00205336
1210 0.000642094 2.17631e-05 0.00140147 0.00206532
1211 0.000684265 2.87955e-05 0.00137166 0.00208472
1212 0.00072609 3.61902e-05 0.00134942 0.00211171
1213 0.000767485 4.40993e-05 0.0013348 0.00214638
1214 0.000808421 5.26874e-05 0.00132765 0.00218876
1215 0.000848907 6.21199e-05 0.00132773 0.00223876
1216 0.000888962 7.25405e-05 0.00133463 0.00229613
1217 0.000928601 8.40578e-05 0.00134785 0.00236051
1218 0.000967807 9.67262e-05 0.00136681 0.00243135
1219 0.0010065 0.000110547 0.00139086 0.00250792
1220 0.00104456 0.000125454 0.00141929 0.0025893
1221 0.00108178 0.000141311 0.00145134 0.00267443
1222 0.00111789 0.00015795 0.00148623 0.00276207
1223 0.00115257 0.000175166 0.00152316 0.00285089
1224 0.00118543 0.000192733 0.00156132 0.00293948
1225 0.00121607 0.000210431 0.00159992 0.00302642
1226 0.00124406 0.000228051 0.00163818 0.00311029
1227 0.00126899 0.000245393 0.00167537 0.00318976
1228 0.00129049 0.000262271 0.00171082 0.00326358
1229 0.00130824 0.000278501 0.00174393 0.00333067
1230 0.00132201 0.000293913 0.00177418 0.0033901
1231 0.00133168 0.000308339 0.00180116 0.00344117
1232 0.00133722 0.000321621 0.00182454 0.00348338
1233 0.00133872 0.000333614 0.00184408 0.00351641
1234 0.00133633 0.000344185 0.00185965 0.00354017
1235 0.0013303 0.00035322 0.00187116 0.00355468
1236 0.00132089 0.00036063 0.00187859 0.00356011
1237 0.00130838 0.000366337 0.00188198 0.0035567
1238 0.00129303 0.000370268 0.0018814 0.0035447
1239 0.00127503 0.000372359 0.00187698 0.00352437
1240 0.00125455 0.000372543 0.00186889 0.00349598
1241 0.0012317 0.000370755 0.00185736 0.00345982
1242 0.00120657 0.000366921 0.00184269 0.00341618
1243 0.00117921 0.000360958 0.00182521 0.00336538
1244 0.00114972 0.000352772 0.00180533 0.00330782
1245 0.00111822 0.00034226 0.00178349 0.00324397
1246 0.00108486 0.000329327 0.00176016 0.00317435
1247 0.00104989 0.000313901 0.0017358 0.00309959
1248 0.00101356 0.000295944 0.00171085 0.00302035
1249 0.000976173 0.000275481 0.00168572 0.00293738
1250 0.00093805 0.000252616 0.00166073 0.0028514
1251 0.0008995 0.000227547 0.00163612 0.00276317
1252 0.000860828 0.000200575 0.00161202 0.00267342
1253 0.000822312 0.000172113 0.00158844 0.00258287
1254 0.000784215 0.000142678 0.00156528 0.00249217
1255 0.000746779 0.000112885 0.00154229 0.00240196
1256 0.000710239 8.34296e-05 0.00151917 0.00231284
1257 0.000674847 5.50735e-05 0.00149549 0.00222541
1258 0.000640872 2.86259e-05 0.0014708 0.00214029
1259 0.000608602 4.92091e-06 0.00144461 0.00205813
1260 0.000578372 -1.51925e-05 0.00141646 0.00197964
1261 0.000550554 -3.08912e-05 0.00138591 0.00190558
1262 0.000525557 -4.13862e-05 0.00135262 0.00183679
1263 0.000503832 -4.59303e-05 0.00131634 0.00177425
1264 0.000485867 -4.38531e-05 0.00127697 0.00171899
1265 0.000472175 -3.45816e-05 0.00123455 0.00167214
1266 0.000463272 -1.76508e-05 0.00118928 0.0016349
1267 0.000459655 7.28294e-06 0.00114149 0.00160842
1268 0.000461764 4.04197e-05 0.00109162 0.00159381
1269 0.000469952 8.18128e-05 0.00104022 0.00159199
1270 0.000484457 0.000131368 0.000987846 0.00160367
1271 0.000505372 0.000188846 0.00093507 0.00162929
1272 0.000532639 0.000253885 0.000882432 0.00166896
1273 0.000566032 0.000326027 0.000830421 0.00172248
1274 0.000605174 0.000404737 0.000779457 0.00178937
1275 0.00064956 0.000489429 0.000729899 0.00186889
1276 0.000698585 0.000579494 0.000682048 0.00196013
1277 0.000751584 0.000674332 0.000636137 0.00206205
1278 0.000807874 0.000773372 0.000592339 0.00217359
1279 0.000866766 0.000876075 0.000550751 0.00229359
1280 0.00092758 0.000981936 0.000511394 0.00242091
1281 0.000989677 0.00109048 0.000474223 0.00255438
1282 0.00105245 0.00120122 0.000439135 0.0026928
1283 0.00111533 0.00131365 0.00040597 0.00283495
1284 0.00117776 0.00142725 0.000374549 0.00297956
1285 0.00123924 0.0015414 0.000344692 0.00312534
1286 0.00129928 0.00165545 0.000316224 0.00327096
1287 0.00135744 0.00176864 0.000288997 0.00341508
1288 0.00141329 0.00188019 0.000262892 0.00355637
1289 0.0014665 0.00198926 0.000237822 0.00369358
1290 0.00151677 0.00209503 0.000213726 0.00382553
1291 0.00156385 0.00219674 0.000190576 0.00395117
1292 0.00160753 0.0022937 0.000168367 0.0040696
1293 0.00164767 0.00238532 0.000147117 0.00418011
1294 0.00168414 0.00247119 0.00012687 0.0042822
1295 0.0017169 0.00255103 0.000107693 0.00437563
1296 0.00174594 0.00262473 8.96859e-05 0.00446035
1297 0.00177128 0.00269232 7.29826e-05 0.00453658
1298 0.00179304 0.00275399 5.77532e-05 0.00460478
1299 0.0018114 0.00280999 4.41987e-05 0.00466558
1300 0.00182657 0.00286067 3.2556e-05 0.0047198
1301 0.00183884 0.00290644 2.30927e-05 0.00476837
1302 0.00184855 0.00294771 1.60827e-05 0.00481235
1303 0.00185607 0.00298494 1.17789e-05 0.00485279
1304 0.0018618 0.00301856 1.03971e-05 0.00489076
1305 0.00186612 0.00304902 1.20892e-05 0.00492723
1306 0.00186943 0.00307672 1.69152e-05 0.00496307
1307 0.00187211 0.00310205 2.48264e-05 0.00499899
1308 0.00187453 0.00312533 3.56688e-05 0.00503553
1309 0.00187706 0.00314678 4.91798e-05 0.00507302
1310 0.00188007 0.00316653 6.49846e-05 0.00511158
1311 0.00188389 0.0031846 8.2617e-05 0.0051511
1312 0.00188888 0.00320085 0.000101546 0.00519128
1313 0.00189536 0.00321502 0.000121198 0.00523158
1314 0.0019036 0.00322674 0.000140984 0.00527133
1315 0.00191384 0.00323553 0.000160328 0.00530969
1316 0.00192623 0.00324084 0.000178685 0.00534576
1317 0.00194091 0.0032421 0.000195572 0.00537858
1318 0.00195792 0.00323873 0.000210579 0.00540723
1319 0.00197731 0.00323017 0.000223379 0.00543086
1320 0.00199907 0.00321593 0.000233726 0.00544872
1321 0.00202317 0.0031956 0.00024146 0.00546023
1322 0.0020496 0.00316886 0.000246494 0.00546496
1323 0.00207834 0.00313551 0.000248799 0.00546265
1324 0.00210938 0.00309545 0.000248414 0.00545325
1325 0.00214274 0.00304867 0.000245429 0.00543684
1326 0.00217843 0.00299529 0.000239989 0.00541371
1327 0.00221646 0.00293546 0.000232287 0.0053842
1328 0.00225683 0.00286939 0.000222556 0.00534878
1329 0.00229953 0.00279734 0.000211085 0.00530795
1330 0.00234449 0.00271956 0.000198217 0.00526226
1331 0.0023916 0.00263635 0.00018433 0.00521228
1332 0.0024407 0.00254802 0.000169821 0.00515854
1333 0.00249155 0.00245492 0.000155102 0.00510157
1334 0.00254386 0.00235744 0.000140562 0.00504186
1335 0.00259723 0.00225602 0.00012654 0.00497978
1336 0.00265117 0.00215114 0.000113307 0.00491562
1337 0.00270514 0.0020433 0.000101044 0.00484949
1338 0.00275849 0.00193305 8.98433e-05 0.00478139
1339 0.00281053 0.00182092 7.97127e-05 0.00471116
1340 0.00286052 0.00170745 7.05921e-05 0.00463856
1341 0.00290772 0.00159315 6.23729e-05 0.00456325
1342 0.00295143 0.00147854 5.49208e-05 0.00448489
1343 0.00299099 0.00136407 4.81071e-05 0.00440316
1344 0.00302583 0.00125016 4.18217e-05 0.00431781
1345 0.00305548 0.00113719 3.5979e-05 0.00422864
1346 0.00307958 0.00102545 3.05426e-05 0.00413557
1347 0.00309792 0.000915171 2.55324e-05 0.00403862
1348 0.00311043 0.000806517 2.10358e-05 0.00393798
1349 0.00311716 0.00069958 1.7205e-05 0.00383395
1350 0.00311831 0.000594406 1.42344e-05 0.00372695
1351 0.00311417 0.000491005 1.23681e-05 0.00361754
1352 0.00310513 0.000389369 1.18851e-05 0.00350638
1353 0.00309165 0.00028948 1.30576e-05 0.00339419
1354 0.00307421 0.000191313 1.61269e-05 0.00328165
1355 0.00305332 9.48304e-05 2.12886e-05 0.00316944
1356 0.00302943 -7.31009e-09 2.86757e-05 0.0030581
1357 0.00300296 -9.32554e-05 3.8341e-05 0.00294805
1358 0.00297426 -0.000184974 5.02574e-05 0.00283955
1359 0.00294361 -0.000275218 6.43299e-05 0.00273272
1360 0.00291118 -0.000364038 8.04126e-05 0.00262756
1361 0.00287709 -0.000451454 9.83231e-05 0.00252396
1362 0.0028413 -0.000537442 0.000117865 0.00242172
1363 0.00280371 -0.000621928 0.000138849 0.00232063
1364 0.0027641 -0.000704782 0.000161102 0.00222042
1365 0.0027222 -0.000785807 0.000184478 0.00212087
1366 0.00267762 -0.000864723 0.000208857 0.00202175
1367 0.00262996 -0.000941163 0.000234142 0.00192294
1368 0.00257877 -0.00101468 0.000260245 0.00182434
1369 0.0025236 -0.00108473 0.000287071 0.00172593
1370 0.00246397 -0.00115072 0.000314514 0.00162776
1371 0.00239942 -0.00121196 0.000342454 0.00152991
1372 0.00232948 -0.00126774 0.000370761 0.0014325
1373 0.00225372 -0.00131733 0.000399295 0.00133568
1374 0.00217175 -0.00136002 0.000427912 0.00123964
1375 0.00208327 -0.00139515 0.000456461 0.00114459
1376 0.00198809 -0.00142212 0.000484802 0.00105078
1377 0.00188617 -0.00144045 0.000512799 0.000958527
1378 0.00177764 -0.00144976 0.000540317 0.000868194
1379 0.00166282 -0.00144985 0.000567208 0.000780181
1380 0.00154221 -0.0014406 0.00059332 0.000694931
1381 0.0014165 -0.00142207 0.000618499 0.000612932
1382 0.00128653 -0.0013944 0.000642593 0.000534714
1383 0.00115324 -0.00135787 0.000665455 0.000460827
1384 0.0010177 -0.00131282 0.000686946 0.000391829
1385 0.000880987 -0.00125966 0.000706953 0.000328275
1386 0.000744173 -0.00119888 0.000725398 0.000270693
1387 0.000608286 -0.00113097 0.000742245 0.000219561
1388 0.000474264 -0.00105649 0.000757494 0.000175264
1389 0.000342918 -0.000976036 0.000771188 0.00013807
1390 0.000214943 -0.000890229 0.000783408 0.000108122
1391 9.09019e-05 -0.000799767 0.000794257 8.53917e-05
1392 -2.87626e-05 -0.000705407 0.000803834 6.96645e-05
1393 -0.000143693 -0.000607964 0.00081222 6.05625e-05
1394 -0.000253584 -0.00050831 0.000819448 5.75539e-05
1395 -0.000358157 -0.000407367 0.000825499 5.99755e-05
1396 -0.000457141 -0.000306094 0.000830307 6.7072e-05
1397 -0.000550253 -0.000205459 0.000833764 7.80511e-05
1398 -0.000637204 -0.000106397 0.000835734 9.21331e-05
1399 -0.000717722 -9.78881e-06 0.000836093 0.000108582
1400 -0.000791565 8.35636e-05 0.000834758 0.000126757
1401 -0.000858533 0.000172958 0.000831702 0.000146127
1402 -0.000918492 0.000257823 0.000826969 0.0001663
1403 -0.000971372 0.000337734 0.00082067 0.000187032
1404 -0.00101717 0.000412406 0.00081296 0.000208196
1405 -0.00105594 0.000481692 0.000804017 0.000229765
1406 -0.0010878 0.000545569 0.000794014 0.000251784
1407 -0.00111289 0.000604107 0.000783101 0.000274319
1408 -0.00113141 0.000657447 0.000771402 0.000297443
1409 -0.00114357 0.000705784 0.000759018 0.000321233
1410 -0.00114963 0.000749343 0.000746035 0.00034575
1411 -0.00114986 0.000788361 0.000732543 0.000371047
1412 -0.00114455 0.000823081 0.000718653 0.000397184
1413 -0.001134 0.000853735 0.000704513 0.000424247
1414 -0.00111851 0.000880554 0.000690311 0.000452352
1415 -0.0010984 0.000903766 0.000676261 0.00048163
1416 -0.00107397 0.000923574 0.000662586 0.00051219
1417 -0.00104555 0.000940168 0.000649507 0.000544129
1418 -0.00101343 0.000953723 0.000637222 0.000577514
1419 -0.000977927 0.000964391 0.000625895 0.000612359
1420 -0.000939333 0.000972318 0.00061565 0.000648634
1421 -0.000897933 0.000977649 0.000606578 0.000686294
1422 -0.000853984 0.000980542 0.000598742 0.0007253
1423 -0.000807721 0.000981186 0.000592199 0.000765665
1424 -0.000759358 0.0009798 0.00058703 0.000807472
1425 -0.000709101 0.000976651 0.000583342 0.000850892
1426 -0.000657156 0.000972072 0.000581276 0.000896191
1427 -0.000603749 0.000966446 0.000580989 0.000943686
1428 -0.00054915 0.000960218 0.000582647 0.000993715
1429 -0.000493675 0.000953878 0.00058643 0.00104663
1430 -0.000437682 0.000947933 0.000592499 0.00110275
1431 -0.000381562 0.000942889 0.000600977 0.0011623
1432 -0.000325706 0.000939218 0.000611945 0.00122546
1433 -0.000270496 0.000937346 0.000625437 0.00129229
1434 -0.000216272 0.000937632 0.000641445 0.0013628
1435 -0.0001633 0.000940342 0.000659931 0.00143697
1436 -0.000111749 0.000945649 0.000680826 0.00151473
1437 -6.16873e-05 0.000953634 0.000704042 0.00159599
1438 -1.30797e-05 0.000964284 0.000729483 0.00168069
1439 3.4188e-05 0.000977491 0.000757037 0.00176872
1440 8.02851e-05 0.000993062 0.000786577 0.00185992
1441 0.000125406 0.0010107 0.000817953 0.00195406
1442 0.000169744 0.00103003 0.000850978 0.00205076
1443 0.000213482 0.0010506 0.000885441 0.00214952
1444 0.000256775 0.00107184 0.000921121 0.00224974
1445 0.000299743 0.00109314 0.000957776 0.00235066
1446 0.000342475 0.00111382 0.00099517 0.00245147
1447 0.000385039 0.00113313 0.00103309 0.00255126
1448 0.000427479 0.00115031 0.00107133 0.00264912
1449 0.000469813 0.00116459 0.00110971 0.00274412
1450 0.000512021 0.00117524 0.00114807 0.00283534
1451 0.000554042 0.00118157 0.00118625 0.00292187
1452 0.000595771 0.00118301 0.00122405 0.00300283
1453 0.000637053 0.00117911 0.00126125 0.00307742
1454 0.00067767 0.00116959 0.0012976 0.00314486
1455 0.000717349 0.00115433 0.00133283 0.00320451
1456 0.000755777 0.00113341 0.00136665 0.00325584
1457 0.000792602 0.00110706 0.00139878 0.00329844
1458 0.000827444 0.00107566 0.00142894 0.00333205
1459 0.000859905 0.00103972 0.00145691 0.00335653
1460 0.000889579 0.000999783 0.0014825 0.00337186
1461 0.000916084 0.000956447 0.00150561 0.00337814
1462 0.000939067 0.000910313 0.00152617 0.00337555
1463 0.000958212 0.000861963 0.00154418 0.00336435
1464 0.000973251 0.000811971 0.00155968 0.0033449
1465 0.000983965 0.000760895 0.00157275 0.00331761
1466 0.000990186 0.000709287 0.0015835 0.00328298
1467 0.000991793 0.000657722 0.00159202 0.00324154
1468 0.000988687 0.000606802 0.00159839 0.00319388
1469 0.000980804 0.000557175 0.00160262 0.0031406
1470 0.000968107 0.00050953 0.00160468 0.00308231
1471 0.000950574 0.000464587 0.00160448 0.00301964
1472 0.000928203 0.000423085 0.00160188 0.00295316
1473 0.000901026 0.000385756 0.00159668 0.00288346
1474 0.000869109 0.000353289 0.00158867 0.00281106
1475 0.000832576 0.000326304 0.00157761 0.00273649
1476 0.000791634 0.00030533 0.0015633 0.00266026
1477 0.000746584 0.000290776 0.00154556 0.00258292
1478 0.000697844 0.000282918 0.00152427 0.00250503
1479 0.000645959 0.000281895 0.00149934 0.0024272
1480 0.000591619 0.000287716 0.0014708 0.00235013
1481 0.00053566 0.000300253 0.00143872 0.00227463
1482 0.000479044 0.000319269 0.00140326 0.00220157
1483 0.000422838 0.000344425 0.00136466 0.00213193
1484 0.000368184 0.000375292 0.00132325 0.00206673
1485 0.000316243 0.000411362 0.00127939 0.002007
1486 0.000268138 0.000452059 0.00123352 0.00195372
1487 0.000224901 0.000496764 0.00118611 0.00190778
1488 0.000187429 0.000544818 0.00113765 0.00186989
1489 0.000156432 0.000595526 0.00108859 0.00184055
1490 0.000132425 0.000648156 0.00103939 0.00181997
1491 0.000115723 0.000701952 0.000990438 0.00180811
1492 0.000106467 0.000756142 0.000942094 0.0018047
1493 0.000104632 0.000809948 0.000894662 0.00180924
1494 0.00011006 0.000862605 0.000848434 0.0018211
1495 0.0001225 0.000913385 0.000803688 0.00183957
1496 0.000141627 0.000961616 0.000760715 0.00186396
1497 0.000167072 0.00100669 0.000719821 0.00189359
1498 0.000198449 0.0010481 0.000681332 0.00192788
1499 0.000235375 0.00108542 0.000645566 0.00196636
1500 0.000277483 0.00111831 0.000612829 0.00200863
1501 0.000324434 0.00114656 0.000583411 0.00205441
1502 0.000375915 0.00117001 0.000557573 0.0021035
1503 0.000431646 0.00118859 0.000535536 0.00215577
1504 0.000491369 0.00120231 0.000517484 0.00221116
1505 0.000554836 0.00121123 0.000503566 0.00226963
1506 0.000621812 0.00121548 0.000493884 0.00233117
1507 0.000692063 0.00121524 0.000488506 0.00239581
1508 0.000765359 0.00121072 0.000487454 0.00246353
1509 0.00084148 0.00120218 0.000490682 0.00253434
1510 0.000920205 0.00118988 0.000498079 0.00260817
1511 0.0010013 0.00117415 0.000509454 0.0026849
1512 0.00108452 0.00115531 0.000524529 0.00276436
1513 0.00116961 0.00113374 0.000542944 0.00284629
1514 0.00125627 0.00110983 0.000564247 0.00293035
1515 0.00134418 0.00108402 0.000587911 0.00301611
1516 0.00143296 0.00105673 0.000613341 0.00310303
1517 0.00152216 0.00102841 0.000639879 0.00319045
1518 0.00161127 0.000999517 0.00066683 0.00327761
1519 0.00169968 0.000970452 0.00069347 0.0033636
1520 0.00178675 0.000941605 0.000719065 0.00344742
1521 0.00187178 0.000913334 0.000742897 0.00352802
1522 0.00195401 0.000885967 0.000764285 0.00360426
1523 0.00203265 0.0008598 0.000782597 0.00367504
