# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
1199 0.00171096 -0.000941718 0.000818615 0.00158786
1200 0.00184833 -0.000960957 0.000724576 0.00161195
1201 0.00198619 -0.000975614 0.000627877 0.00163845
1202 0.00212426 -0.000985234 0.000529449 0.00166847
1203 0.00226207 -0.000989429 0.000430218 0.00170286
1204 0.00239899 -0.000987903 0.000331083 0.00174217
1205 0.00253422 -0.000980504 0.000232871 0.00178659
1206 0.00266683 -0.000967252 0.000136349 0.00183592
1207 0.00279581 -0.00094836 4.22297e-05 0.00188968
1208 0.00292013 -0.000924244 -4.88364e-05 0.00194705
1209 0.00303873 -0.000895534 -0.000136237 0.00200696
1210 0.00315055 -0.000863054 -0.000219371 0.00206813
1211 0.00325456 -0.000827814 -0.000297642 0.0021291
1212 0.00334968 -0.000790968 -0.000370462 0.00218825
1213 0.00343486 -0.000753749 -0.000437258 0.00224385
1214 0.00350899 -0.000717408 -0.000497514 0.00229407
1215 0.00357099 -0.000683185 -0.000550822 0.00233698
1216 0.00361972 -0.000652248 -0.000596924 0.00237055
1217 0.00365408 -0.000625646 -0.000635766 0.00239267
1218 0.00367302 -0.000604288 -0.000667518 0.00240121
1219 0.00367555 -0.000588921 -0.000692609 0.00239402
1220 0.00366082 -0.000580091 -0.000711723 0.002369
1221 0.0036281 -0.000578119 -0.000725779 0.0023242
1222 0.00357687 -0.000583106 -0.000735896 0.00225787
1223 0.00350684 -0.0005949 -0.000743346 0.00216859
1224 0.00341795 -0.000613085 -0.000749501 0.00205536
1225 0.00331046 -0.000636995 -0.000755764 0.0019177
1226 0.0031849 -0.000665734 -0.000763509 0.00175566
1227 0.00304212 -0.00069823 -0.000774009 0.00156988
1228 0.00288321 -0.000733289 -0.000788377 0.00136155
1229 0.00270951 -0.000769654 -0.000807527 0.00113233
1230 0.00252251 -0.000806058 -0.00083217 0.000884283
1231 0.00232383 -0.000841289 -0.000862784 0.000619761
1232 0.00211515 -0.000874232 -0.000899617 0.000341306
1233 0.00189816 -0.000903893 -0.000942695 5.15694e-05
1234 0.00167447 -0.000929416 -0.000991832 -0.000246779
1235 0.00144562 -0.000950085 -0.00104666 -0.000551128
1236 0.001213 -0.000965314 -0.00110664 -0.000858952
1237 0.000977862 -0.000974628 -0.00117108 -0.00116784
1238 0.000741307 -0.000977643 -0.00123921 -0.00147555
1239 0.000504278 -0.000974057 -0.00131019 -0.00177997
1240 0.000267605 -0.000963638 -0.00138319 -0.00207922
1241 3.20476e-05 -0.000946207 -0.00145741 -0.00237157
1242 -0.000201663 -0.000921633 -0.00153213 -0.00265542
1243 -0.000432772 -0.00088984 -0.00160672 -0.00292933
1244 -0.000660483 -0.000850804 -0.00168066 -0.00319195
1245 -0.000883929 -0.000804536 -0.00175353 -0.003442
1246 -0.00110218 -0.000751096 -0.00182503 -0.0036783
1247 -0.00131426 -0.000690597 -0.00189491 -0.00389976
1248 -0.00151918 -0.000623183 -0.00196303 -0.00410539
1249 -0.00171597 -0.000549039 -0.00202932 -0.00429433
1250 -0.00190367 -0.00046839 -0.00209375 -0.00446582
1251 -0.0020814 -0.000381487 -0.00215635 -0.00461923
1252 -0.0022483 -0.000288605 -0.00221705 -0.00475396
1253 -0.00240361 -0.000190037 -0.00227574 -0.00486939
1254 -0.00254662 -8.60734e-05 -0.00233215 -0.00496484
1255 -0.00267669 2.3001e-05 -0.0023858 -0.00503949
1256 -0.00279326 0.000136896 -0.002436 -0.00509236
1257 -0.00289584 0.000255322 -0.00248183 -0.00512235
1258 -0.00298406 0.000377975 -0.00252217 -0.00512826
1259 -0.00305771 0.000504494 -0.00255577 -0.00510899
1260 -0.00311675 0.000634435 -0.00258128 -0.00506359
1261 -0.00316129 0.00076723 -0.0025974 -0.00499146
1262 -0.00319168 0.00090216 -0.0026029 -0.00489242
1263 -0.00320843 0.00103835 -0.00259672 -0.0047668
1264 -0.00321224 0.00117475 -0.00257803 -0.00461551
1265 -0.00320396 0.0013102 -0.00254624 -0.00444
1266 -0.00318453 0.00144339 -0.00250104 -0.00424218
1267 -0.00315499 0.001573 -0.00244239 -0.00402437
1268 -0.00311637 0.00169768 -0.00237048 -0.00378917
1269 -0.00306973 0.00181611 -0.00228574 -0.00353937
1270 -0.00301612 0.0019271 -0.00218881 -0.00327783
1271 -0.00295652 0.00202954 -0.00208047 -0.00300745
1272 -0.00289185 0.00212248 -0.00196165 -0.00273102
1273 -0.00282295 0.00220515 -0.00183339 -0.00245119
1274 -0.00275057 0.00227695 -0.00169676 -0.00217038
1275 -0.00267531 0.00233745 -0.00155289 -0.00189076
1276 -0.00259764 0.00238639 -0.0014029 -0.00161416
1277 -0.0025179 0.00242366 -0.0012479 -0.00134213
1278 -0.00243625 0.00244928 -0.00108893 -0.0010759
1279 -0.00235274 0.00246332 -0.000926982 -0.000816396
1280 -0.00226728 0.00246598 -0.000762968 -0.00056426
1281 -0.00217966 0.00245751 -0.000597741 -0.000319894
1282 -0.00208964 0.00243823 -0.000432071 -8.348e-05
1283 -0.00199689 0.00240858 -0.000266645 0.000145044
1284 -0.00190107 0.0023691 -0.000102083 0.000365955
1285 -0.00180183 0.00232047 6.1051e-05 0.000579693
1286 -0.00169889 0.00226348 0.00022223 0.000786818
1287 -0.00159204 0.00219904 0.000380964 0.000987965
1288 -0.00148117 0.00212816 0.000536807 0.00118379
1289 -0.00136636 0.00205192 0.00068933 0.00137489
1290 -0.00124784 0.00197141 0.000838143 0.00156172
1291 -0.00112604 0.00188772 0.000982901 0.00174459
1292 -0.00100158 0.00180188 0.0011233 0.0019236
1293 -0.000875244 0.00171485 0.00125903 0.00209864
1294 -0.000747944 0.00162749 0.00138982 0.00226937
1295 -0.000620669 0.00154055 0.00151535 0.00243523
1296 -0.000494422 0.00145462 0.0016353 0.00259549
1297 -0.000370187 0.00137013 0.0017493 0.00274924
1298 -0.000248898 0.00128736 0.00185697 0.00289543
1299 -0.000131404 0.00120636 0.00195794 0.0030329
1300 -1.84759e-05 0.00112706 0.00205185 0.00316043
1301 8.91821e-05 0.00104926 0.00213838 0.00327682
1302 0.00019093 0.000972679 0.00221731 0.00338092
1303 0.000286178 0.000897012 0.00228852 0.00347171
1304 0.000374392 0.000822001 0.00235197 0.00354837
1305 0.000455093 0.000747449 0.00240774 0.00361028
1306 0.000527877 0.000673242 0.00245596 0.00365708
1307 0.000592419 0.000599362 0.0024968 0.00368858
1308 0.000648492 0.000525862 0.00253042 0.00370477
1309 0.000695986 0.000452836 0.00255695 0.00370578
1310 0.000734935 0.000380402 0.0025765 0.00369183
1311 0.000765531 0.000308693 0.00258909 0.00366331
1312 0.000788129 0.000237859 0.00259474 0.00362073
1313 0.000803248 0.000168068 0.00259346 0.00356477
1314 0.000811542 9.9527e-05 0.00258525 0.00349632
1315 0.000813797 3.24838e-05 0.00257018 0.00341646
1316 0.000810891 -3.27576e-05 0.00254837 0.0033265
1317 0.000803776 -9.58378e-05 0.00251999 0.00322792
1318 0.000793433 -0.000156374 0.00248526 0.00312232
1319 0.00078083 -0.000214008 0.00244447 0.00301129
1320 0.000766887 -0.000268451 0.00239793 0.00289637
1321 0.000752444 -0.00031952 0.00234596 0.00277888
1322 0.000738232 -0.000367181 0.00228886 0.00265991
1323 0.000724857 -0.000411562 0.00222694 0.00254023
1324 0.000712812 -0.000452963 0.00216048 0.00242033
1325 0.000702491 -0.000491804 0.00208981 0.00230049
1326 0.000694193 -0.000528577 0.00201529 0.00218091
1327 0.000688135 -0.00056379 0.0019374 0.00206175
1328 0.000684472 -0.000597902 0.00185669 0.00194326
1329 0.000683307 -0.000631263 0.00177381 0.00182586
1330 0.000684709 -0.000664054 0.00168953 0.00171019
1331 0.000688734 -0.000696258 0.00160463 0.00159711
1332 0.000695411 -0.000727655 0.00151991 0.00148767
1333 0.000704748 -0.000757834 0.00143614 0.00138305
1334 0.000716745 -0.000786229 0.00135397 0.00128449
1335 0.000731381 -0.000812168 0.001274 0.00119321
1336 0.000748608 -0.000834935 0.00119668 0.00111036
1337 0.000768338 -0.000853797 0.00112239 0.00103693
1338 0.000790442 -0.000868062 0.00105137 0.000973754
1339 0.00081476 -0.000877119 0.000983786 0.000921428
1340 0.000841101 -0.000880457 0.000919681 0.000880326
1341 0.000869258 -0.000877697 0.000859003 0.000850565
1342 0.000899033 -0.000868586 0.000801587 0.000832034
1343 0.000930236 -0.000853007 0.00074717 0.000824399
1344 0.000962698 -0.000830971 0.000695394 0.000827121
1345 0.00099627 -0.000802632 0.000645848 0.000839486
1346 0.00103078 -0.000768268 0.000598093 0.000860608
1347 0.00106602 -0.000728269 0.000551703 0.000889458
1348 0.00110171 -0.000683129 0.000506308 0.000924893
1349 0.00113751 -0.00063344 0.00046163 0.000965695
1350 0.00117298 -0.000579869 0.000417524 0.00101063
1351 0.00120765 -0.000523143 0.000373993 0.0010585
1352 0.00124103 -0.000464021 0.000331181 0.00110819
1353 0.00127266 -0.000403271 0.000289364 0.00115875
1354 0.00130212 -0.000341656 0.000248919 0.00120939
1355 0.00132914 -0.000279899 0.000210287 0.00125953
1356 0.00135355 -0.000218677 0.000173936 0.00130881
1357 0.0013753 -0.000158624 0.000140316 0.00135699
1358 0.00139446 -0.000100302 0.000109837 0.001404
1359 0.00141119 -4.42055e-05 8.28339e-05 0.00144982
1360 0.00142564 9.22309e-06 5.95408e-05 0.0014944
1361 0.00143798 5.96056e-05 4.00786e-05 0.00153766
1362 0.0014483 0.00010664 2.4448e-05 0.00157939
1363 0.00145664 0.000150108 1.25312e-05 0.00161928
1364 0.00146294 0.000189874 4.11594e-06 0.00165692
1365 0.00146703 0.000225908 -1.08097e-06 0.00169186
1366 0.00146873 0.000258279 -3.38038e-06 0.00172362
1367 0.00146777 0.000287142 -3.10933e-06 0.0017518
1368 0.0014639 0.000312712 -5.63655e-07 0.00177605
1369 0.00145689 0.000335242 4.00951e-06 0.00179614
1370 0.0014465 0.000354975 1.04105e-05 0.00181189
1371 0.00143257 0.000372135 1.85057e-05 0.00182321
1372 0.00141491 0.000386911 2.82162e-05 0.00183003
1373 0.00139334 0.000399421 3.94813e-05 0.00183224
1374 0.00136765 0.000409703 5.22441e-05 0.0018296
1375 0.00133757 0.000417724 6.64432e-05 0.00182174
1376 0.00130273 0.000423377 8.1986e-05 0.0018081
1377 0.0012627 0.000426469 9.87358e-05 0.00178791
1378 0.00121699 0.000426748 0.000116495 0.00176024
1379 0.00116509 0.000423921 0.000134989 0.001724
1380 0.00110647 0.000417667 0.000153874 0.00167801
1381 0.0010407 0.000407665 0.000172755 0.00162112
1382 0.000967413 0.00039363 0.000191178 0.00155222
1383 0.000886378 0.000375339 0.000208662 0.00147038
1384 0.000797536 0.000352654 0.000224717 0.00137491
1385 0.00070101 0.000325551 0.000238843 0.0012654
1386 0.000597111 0.000294136 0.000250546 0.00114179
1387 0.000486344 0.00025864 0.000259342 0.00100433
1388 0.000369414 0.000219423 0.000264739 0.000853576
1389 0.000247203 0.000176959 0.000266232 0.000690395
1390 0.000120762 0.0001318 0.000263301 0.000515863
1391 -8.70025e-06 8.45712e-05 0.000255413 0.000331284
1392 -0.000139853 3.59461e-05 0.000242054 0.000138147
1393 -0.000271276 -1.34066e-05 0.000222745 -6.19374e-05
1394 -0.000401487 -6.28421e-05 0.000197078 -0.000267252
1395 -0.00052901 -0.000111765 0.000164758 -0.000476017
1396 -0.000652429 -0.000159661 0.000125636 -0.000686453
1397 -0.000770431 -0.000206116 7.97305e-05 -0.000896817
1398 -0.00088186 -0.000250845 2.72469e-05 -0.00110546
1399 -0.000985743 -0.00029369 -3.14069e-05 -0.00131084
1400 -0.0010813 -0.000334628 -9.56207e-05 -0.00151155
1401 -0.00116795 -0.000373745 -0.000164593 -0.00170629
1402 -0.00124526 -0.000411212 -0.00023735 -0.00189383
1403 -0.00131296 -0.000447257 -0.000312793 -0.00207301
1404 -0.00137089 -0.000482127 -0.000389752 -0.00224277
1405 -0.00141903 -0.000516056 -0.000467062 -0.00240215
1406 -0.00145744 -0.00054923 -0.000543643 -0.00255031
1407 -0.00148627 -0.000581772 -0.000618577 -0.00268662
1408 -0.00150575 -0.000613709 -0.000691159 -0.00281062
1409 -0.00151617 -0.000644979 -0.000760923 -0.00292207
1410 -0.00151787 -0.000675442 -0.000827629 -0.00302094
1411 -0.00151123 -0.000704874 -0.000891225 -0.00310733
1412 -0.00149662 -0.000732982 -0.000951787 -0.00318139
1413 -0.00147441 -0.000759423 -0.00100945 -0.00324329
1414 -0.00144496 -0.000783823 -0.00106436 -0.00329314
1415 -0.00140855 -0.000805798 -0.00111663 -0.00333098
1416 -0.00136549 -0.000824967 -0.00116628 -0.00335674
1417 -0.00131602 -0.000840967 -0.00121327 -0.00337026
1418 -0.00126041 -0.000853444 -0.0012575 -0.00337135
1419 -0.00119894 -0.000862075 -0.0012988 -0.00335981
1420 -0.00113195 -0.00086657 -0.00133698 -0.0033355
1421 -0.00105987 -0.000866684 -0.00137187 -0.00329842
1422 -0.000983204 -0.000862245 -0.00140329 -0.00324874
1423 -0.00090256 -0.000853173 -0.00143115 -0.00318688
1424 -0.000818627 -0.000839501 -0.00145542 -0.00311354
1425 -0.000732151 -0.000821371 -0.00147613 -0.00302965
1426 -0.000643909 -0.000799018 -0.00149341 -0.00293634
1427 -0.000554709 -0.000772759 -0.00150748 -0.00283495
1428 -0.000465339 -0.000742963 -0.00151864 -0.00272695
1429 -0.000376542 -0.000710008 -0.00152727 -0.00261382
1430 -0.000289022 -0.000674264 -0.00153379 -0.00249707
1431 -0.00020344 -0.00063607 -0.00153868 -0.00237819
1432 -0.000120411 -0.000595709 -0.00154245 -0.00225857
1433 -4.0491e-05 -0.000553404 -0.00154567 -0.00213956
1434 3.58303e-05 -0.000509317 -0.0015489 -0.00202239
1435 0.000108124 -0.000463554 -0.00155273 -0.00190816
1436 0.000176036 -0.000416176 -0.00155774 -0.00179788
1437 0.000239282 -0.000367216 -0.00156445 -0.00169239
1438 0.000297664 -0.000316685 -0.00157334 -0.00159236
1439 0.000351064 -0.0002646 -0.00158477 -0.0014983
1440 0.000399431 -0.000211027 -0.00159901 -0.00141061
1441 0.000442765 -0.000156117 -0.00161623 -0.00132958
1442 0.000481122 -0.000100106 -0.00163648 -0.00125547
1443 0.000514598 -4.3337e-05 -0.00165975 -0.00118849
1444 0.000543338 1.37282e-05 -0.00168599 -0.00112892
1445 0.000567523 7.05388e-05 -0.00171509 -0.00107703
1446 0.000587377 0.000126483 -0.001747 -0.00103314
1447 0.000603196 0.000180923 -0.00178163 -0.000997508
1448 0.000615354 0.000233236 -0.00181889 -0.000970304
1449 0.000624315 0.000282851 -0.00185869 -0.000951526
1450 0.000630649 0.000329277 -0.00190085 -0.000940921
1451 0.000635039 0.000372123 -0.00194509 -0.000937929
1452 0.000638258 0.000411119 -0.00199103 -0.000941655
1453 0.000641151 0.000446081 -0.00203813 -0.000950899
1454 0.000644596 0.000476898 -0.0020857 -0.000964204
1455 0.000649466 0.000503533 -0.00213292 -0.000979921
1456 0.000656589 0.000525995 -0.00217887 -0.000996284
1457 0.000666706 0.000544327 -0.00222258 -0.00101154
1458 0.000680425 0.000558592 -0.00226307 -0.00102405
1459 0.000698184 0.000568876 -0.00229939 -0.00103233
1460 0.000720208 0.000575298 -0.00233065 -0.00103514
1461 0.000746487 0.00057802 -0.00235609 -0.00103158
1462 0.000776755 0.000577229 -0.00237507 -0.00102109
1463 0.0008105 0.000573134 -0.00238708 -0.00100345
1464 0.000846979 0.00056595 -0.0023917 -0.000978773
1465 0.000885248 0.000555855 -0.00238864 -0.000947538
1466 0.000924224 0.000542984 -0.00237768 -0.000910475
1467 0.00096275 0.000527437 -0.00235869 -0.000868505
1468 0.000999687 0.000509269 -0.00233159 -0.000822638
1469 0.00103398 0.000488481 -0.00229638 -0.00077392
1470 0.00106474 0.000465056 -0.00225312 -0.000723327
1471 0.00109125 0.000438965 -0.00220192 -0.000671708
1472 0.00111305 0.000410166 -0.00214296 -0.000619744
1473 0.00112991 0.000378623 -0.00207645 -0.000567914
1474 0.00114183 0.000344297 -0.00200265 -0.000516519
1475 0.00114899 0.000307169 -0.00192185 -0.000465693
1476 0.00115168 0.000267244 -0.00183436 -0.000415436
1477 0.00115028 0.000224545 -0.00174051 -0.000365685
1478 0.00114522 0.000179107 -0.00164072 -0.000316396
1479 0.00113688 0.00013098 -0.00153547 -0.00026761
1480 0.0011256 8.02237e-05 -0.00142533 -0.0002195
1481 0.00111169 2.69017e-05 -0.00131101 -0.000172414
1482 0.00109538 -2.89073e-05 -0.00119335 -0.000126871
1483 0.00107685 -8.70911e-05 -0.00107329 -8.35319e-05
1484 0.00105622 -0.000147498 -0.000951886 -4.31606e-05
1485 0.00103361 -0.000209925 -0.000830233 -6.54778e-06
1486 0.00100906 -0.000274104 -0.000709427 2.55328e-05
1487 0.000982586 -0.000339713 -0.00059053 5.23421e-05
1488 0.000954143 -0.000406385 -0.000474495 7.32631e-05
1489 0.000923645 -0.000473708 -0.000362128 8.78091e-05
1490 0.000890955 -0.000541247 -0.000254061 9.56474e-05
1491 0.000855904 -0.000608547 -0.000150726 9.66301e-05
1492 0.000818278 -0.000675138 -5.23653e-05 9.07745e-05
1493 0.000777842 -0.000740545 4.09737e-05 7.82705e-05
1494 0.000734359 -0.000804293 0.000129392 5.94584e-05
1495 0.000687609 -0.000865915 0.000213113 3.48069e-05
1496 0.000637403 -0.000924978 0.00029245 4.87518e-06
1497 0.000583627 -0.000981111 0.000367764 -2.972e-05
1498 0.000526246 -0.00103401 0.000439456 -6.83083e-05
1499 0.000465341 -0.00108346 0.000507946 -0.000110177
1500 0.000401117 -0.00112936 0.000573671 -0.000154574
1501 0.000333908 -0.00117168 0.000637086 -0.000200681
1502 0.000264159 -0.00121045 0.000698656 -0.000247637
1503 0.000192377 -0.0012458 0.000758859 -0.000294567
1504 0.000119111 -0.00127786 0.000818196 -0.000340556
1505 4.49261e-05 -0.00130677 0.000877166 -0.000384674
1506 -2.96402e-05 -0.00133263 0.000936281 -0.000425989
1507 -0.000104084 -0.00135552 0.000996042 -0.000463565
1508 -0.000177952 -0.00137547 0.00105692 -0.000496501
1509 -0.000250824 -0.00139242 0.00111931 -0.000523932
1510 -0.000322305 -0.00140626 0.00118353 -0.000545031
1511 -0.000392033 -0.00141679 0.00124979 -0.000559032
1512 -0.000459659 -0.00142374 0.00131818 -0.000565215
1513 -0.00052484 -0.00142677 0.00138867 -0.000562939
1514 -0.000587252 -0.00142555 0.00146109 -0.000551706
1515 -0.000646592 -0.00141974 0.00153517 -0.000531159
1516 -0.00070258 -0.00140904 0.00161053 -0.000501097
1517 -0.000754957 -0.00139325 0.00168672 -0.000461496
1518 -0.000803515 -0.00137224 0.00176322 -0.000412532
1519 -0.000848103 -0.00134595 0.00183948 -0.000354576
1520 -0.000888639 -0.0013144 0.00191486 -0.000288181
1521 -0.000925108 -0.00127768 0.00198873 -0.000214061
1522 -0.000957552 -0.00123589 0.00206038 -0.000133054
1523 -0.000986071 -0.00118918 0.00212914 -4.6118e-05
1524 -0.0010108 -0.00113779 0.00219425 4.56665e-05
1525 -0.00103188 -0.00108198 0.00225501 0.000141153
1526 -0.00104942 -0.00102215 0.0023107 0.00023913
1527 -0.00106351 -0.000958795 0.00236063 0.00033833
1528 -0.00107414 -0.00089254 0.00240416 0.000437485
1529 -0.00108126 -0.000824098 0.00244072 0.000535356
1530 -0.00108479 -0.000754236 0.00246981 0.000630784
1531 -0.0010846 -0.000683692 0.00249103 0.000722742
1532 -0.00108058 -0.000613117 0.00250405 0.000810352
1533 -0.00107268 -0.000543037 0.00250859 0.000892878
1534 -0.00106089 -0.000473806 0.00250442 0.000969727
1535 -0.00104532 -0.000405586 0.00249135 0.00104044
1536 -0.00102619 -0.000338347 0.00246918 0.00110464
1537 -0.00100383 -0.000271902 0.00243777 0.00116203
1538 -0.000978694 -0.000205919 0.00239702 0.00121241
1539 -0.000951326 -0.000139972 0.00234693 0.00125564
1540 -0.00092235 -7.35827e-05 0.00228761 0.00129168
1541 -0.000892441 -6.23098e-06 0.00221926 0.00132058
1542 -0.000862294 6.2616e-05 0.00214221 0.00134253
1543 -0.000832574 0.000133485 0.0020569 0.00135782
1544 -0.000803901 0.000206867 0.00196385 0.00136682
1545 -0.000776835 0.000283184 0.00186361 0.00136996
1546 -0.00075184 0.000362767 0.00175678 0.0013677
1547 -0.000729268 0.000445821 0.00164398 0.00136054
1548 -0.000709344 0.0005324 0.00152587 0.00134893
1549 -0.000692142 0.000622386 0.00140314 0.00133338
1550 -0.000677573 0.000715465 0.0012765 0.0013144
1551 -0.000665367 0.00081115 0.00114679 0.00129258
1552 -0.000655095 0.000908785 0.0010149 0.00126859
1553 -0.000646192 0.00100756 0.000881779 0.00124314
1554 -0.000637996 0.00110656 0.000748467 0.00121703
1555 -0.000629787 0.00120481 0.000616046 0.00119107
1556 -0.00062083 0.00130128 0.000485636 0.00116608
1557 -0.000610409 0.00139496 0.000358393 0.00114295
1558 -0.000597854 0.00148488 0.000235471 0.0011225
1559 -0.000582587 0.00157012 0.000118015 0.00110555
1560 -0.00056414 0.00164985 7.14513e-06 0.00109285
1561 -0.000542157 0.00172337 -9.6075e-05 0.00108513
1562 -0.000516385 0.00179009 -0.000190643 0.00108307
1563 -0.000486674 0.00184961 -0.000275627 0.00108731
1564 -0.000452985 0.00190162 -0.000350185 0.00109845
1565 -0.000415386 0.00194599 -0.000413593 0.00111701
1566 -0.000374063 0.00198272 -0.000465251 0.00114341
1567 -0.000329324 0.00201196 -0.000504693 0.00117794
1568 -0.00028159 0.00203401 -0.000531583 0.00122083
1569 -0.000231383 0.00204929 -0.000545727 0.00127218
1570 -0.00017929 0.00205835 -0.000547075 0.00133199
1571 -0.000125902 0.00206187 -0.000535737 0.00140024
1572 -7.17505e-05 0.00206058 -0.000511984 0.00147685
1573 -1.72823e-05 0.00205526 -0.000476248 0.00156173
1574 3.71955e-05 0.0020467 -0.000429146 0.00165475
1575 9.15592e-05 0.00203568 -0.000371496 0.00175575
1576 0.000145869 0.00202296 -0.000304314 0.00186452
1577 0.000200352 0.00200923 -0.000228811 0.00198077
1578 0.000255373 0.00199509 -0.00014638 0.00210408
1579 0.000311377 0.00198109 -5.85841e-05 0.00223388
1580 0.000368828 0.00196766 3.28902e-05 0.00236938
1581 0.000428157 0.0019551 0.000126255 0.00250951
1582 0.000489722 0.00194356 0.000219668 0.00265295
1583 0.00055377 0.001933 0.000311298 0.00279806
1584 0.000620434 0.00192316 0.000399368 0.00294296
1585 0.000689737 0.00191359 0.000482209 0.00308553
1586 0.000761592 0.00190361 0.00055831 0.00322351
1587 0.000835818 0.00189238 0.000626362 0.00335456
1588 0.000912154 0.00187892 0.000685284 0.00347636
1589 0.000990257 0.0018622 0.000734265 0.00358672
1590 0.00106972 0.00184118 0.000772803 0.0036837
1591 0.00115006 0.00181489 0.000800739 0.00376569
1592 0.00123075 0.00178245 0.000818242 0.00383144
1593 0.00131119 0.00174317 0.000825811 0.00388017
1594 0.00139076 0.00169649 0.000824248 0.0039115
1595 0.00146879 0.00164205 0.000814604 0.00392544
1596 0.00154459 0.00157961 0.000798109 0.00392231
1597 0.00161751 0.00150906 0.000776104 0.00390268
1598 0.00168693 0.00143041 0.000749945 0.00386728
1599 0.00175227 0.00134371 0.000720921 0.0038169
1600 0.00181308 0.00124912 0.000690174 0.00375237
1601 0.00186897 0.00114684 0.000658645 0.00367446
1602 0.00191967 0.00103715 0.000627049 0.00358386
1603 0.00196497 0.000920325 0.000595853 0.00348114
1604 0.0020047 0.000796719 0.000565279 0.0033667
1605 0.00203874 0.00066671 0.000535319 0.00324077
1606 0.00206694 0.000530715 0.000505768 0.00310342
1607 0.00208915 0.000389174 0.00047625 0.00295458
1608 0.00210518 0.000242588 0.000446266 0.00279404
1609 0.00211482 9.15386e-05 0.000415238 0.0026216
1610 0.00211782 -6.3277e-05 0.000382552 0.00243709
1611 0.00211389 -0.000221027 0.000347606 0.00224047
1612 0.00210275 -0.000380728 0.000309849 0.00203187
1613 0.0020841 -0.000541238 0.000268836 0.0018117
1614 0.00205765 -0.00070127 0.000224252 0.00158063
1615 0.00202311 -0.0008594 0.000175927 0.00133964
1616 0.00198026 -0.00101414 0.000123851 0.00108997
1617 0.00192889 -0.00116397 6.81849e-05 0.000833103
1618 0.0018689 -0.00130741 9.26469e-06 0.000570758
1619 0.0018003 -0.00144306 -5.24255e-05 0.000304813
1620 0.0017232 -0.00156966 -0.000116256 3.72798e-05
1621 0.00163783 -0.00168608 -0.000181482 -0.000229732
1622 0.0015446 -0.00179137 -0.000247278 -0.000494043
1623 0.00144406 -0.00188475 -0.000312781 -0.000753472
1624 0.00133689 -0.00196562 -0.000377165 -0.0010059
1625 0.00122389 -0.00203353 -0.000439674 -0.00124931
1626 0.00110596 -0.00208817 -0.000499663 -0.00148186
1627 0.000984076 -0.00212936 -0.000556658 -0.00170195
1628 0.0008592 -0.00215706 -0.000610362 -0.00190822
1629 0.000732294 -0.00217128 -0.000660665 -0.00209966
1630 0.000604264 -0.00217216 -0.000707618 -0.00227552
1631 0.000475952 -0.00215987 -0.000751395 -0.00243531
1632 0.000348128 -0.00213464 -0.000792264 -0.00257877
1633 0.000221483 -0.00209679 -0.000830541 -0.00270585
1634 9.66316e-05 -0.00204673 -0.000866542 -0.00281664
1635 -2.58676e-05 -0.00198494 -0.000900535 -0.00291134
1636 -0.000145518 -0.00191199 -0.000932691 -0.0029902
1637 -0.000261872 -0.00182856 -0.000963072 -0.0030535
1638 -0.000374528 -0.00173538 -0.000991612 -0.00310152
1639 -0.000483124 -0.00163329 -0.00101812 -0.00313454
1640 -0.000587325 -0.00152317 -0.00104231 -0.0031528
1641 -0.00068683 -0.00140594 -0.0010638 -0.00315657
1642 -0.000781352 -0.00128257 -0.00108218 -0.0031461
1643 -0.00087062 -0.00115404 -0.00109706 -0.00312172
1644 -0.000954385 -0.00102132 -0.00110807 -0.00308378
1645 -0.00103241 -0.000885363 -0.00111489 -0.00303266
1646 -0.00110446 -0.000747039 -0.0011173 -0.0029688
1647 -0.00117031 -0.000607127 -0.00111515 -0.00289259
1648 -0.00122977 -0.000466317 -0.00110837 -0.00280447
1649 -0.00128265 -0.000325223 -0.00109699 -0.00270485
1650 -0.00132873 -0.000184371 -0.00108109 -0.00259419
1651 -0.00136784 -4.42298e-05 -0.00106087 -0.00247294
1652 -0.00139979 9.47385e-05 -0.00103662 -0.00234167
1653 -0.00142443 0.000232062 -0.00100866 -0.00220103
1654 -0.00144162 0.000367235 -0.0009774 -0.00205179
1655 -0.00145131 0.000499708 -0.000943223 -0.00189483
1656 -0.00145355 0.000628885 -0.000906502 -0.00173116
1657 -0.00144848 0.00075413 -0.000867573 -0.00156192
1658 -0.0014364 0.000874815 -0.000826692 -0.00138828
1659 -0.00141771 0.000990352 -0.00078402 -0.00121137
1660 -0.0013929 0.00110021 -0.000739657 -0.00103235
1661 -0.00136254 0.00120391 -0.000693686 -0.000852321
1662 -0.00132721 0.00130111 -0.000646223 -0.000672324
1663 -0.00128744 0.00139154 -0.000597482 -0.000493384
1664 -0.00124373 0.00147503 -0.00054782 -0.000316519
1665 -0.00119649 0.00155153 -0.000497755 -0.000142712
1666 -0.00114605 0.00162107 -0.000447988 2.70271e-05
1667 -0.0010927 0.00168372 -0.000399386 0.000191638
1668 -0.00103664 0.00173965 -0.000352948 0.000350055
1669 -0.000978068 0.00178905 -0.000309758 0.000501219
1670 -0.000917138 0.00183217 -0.000270931 0.000644098
1671 -0.000854016 0.00186929 -0.000237541 0.000777731
1672 -0.000788893 0.00190072 -0.000210568 0.000901261
1673 -0.000721987 0.00192681 -0.000190848 0.00101398
