# Time-averaged data for fix amsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
1105 0.00665716 0.00684273 0.00674987 0.0202498
1106 0.00665741 0.00684235 0.00675066 0.0202504
1107 0.00665767 0.00684197 0.00675147 0.0202511
1108 0.00665793 0.00684159 0.0067523 0.0202518
1109 0.00665821 0.00684121 0.00675313 0.0202526
1110 0.00665849 0.00684084 0.00675396 0.0202533
1111 0.00665877 0.00684047 0.00675478 0.020254
1112 0.00665905 0.00684011 0.00675558 0.0202547
1113 0.00665932 0.00683976 0.00675635 0.0202554
1114 0.0066596 0.00683943 0.00675708 0.0202561
1115 0.00665986 0.00683911 0.00675778 0.0202568
1116 0.00666011 0.00683881 0.00675844 0.0202574
1117 0.00666036 0.00683853 0.00675906 0.0202579
1118 0.00666059 0.00683826 0.00675963 0.0202585
1119 0.0066608 0.00683803 0.00676015 0.020259
1120 0.006661 0.00683781 0.00676063 0.0202594
1121 0.00666119 0.00683762 0.00676106 0.0202599
1122 0.00666136 0.00683746 0.00676144 0.0202603
1123 0.00666151 0.00683732 0.00676179 0.0202606
1124 0.00666165 0.00683721 0.00676209 0.020261
1125 0.00666177 0.00683713 0.00676236 0.0202613
1126 0.00666187 0.00683708 0.00676259 0.0202615
1127 0.00666195 0.00683705 0.00676279 0.0202618
1128 0.00666202 0.00683705 0.00676297 0.020262
1129 0.00666207 0.00683708 0.00676311 0.0202623
1130 0.0066621 0.00683713 0.00676324 0.0202625
1131 0.00666212 0.00683722 0.00676336 0.0202627
1132 0.00666212 0.00683732 0.00676346 0.0202629
1133 0.00666211 0.00683746 0.00676355 0.0202631
1134 0.00666208 0.00683762 0.00676363 0.0202633
1135 0.00666205 0.0068378 0.00676372 0.0202636
1136 0.006662 0.00683801 0.0067638 0.0202638
1137 0.00666195 0.00683824 0.00676388 0.0202641
1138 0.00666189 0.00683849 0.00676397 0.0202643
1139 0.00666182 0.00683875 0.00676407 0.0202646
1140 0.00666175 0.00683903 0.00676418 0.020265
1141 0.00666168 0.00683933 0.00676429 0.0202653
1142 0.00666161 0.00683963 0.00676442 0.0202657
1143 0.00666154 0.00683993 0.00676456 0.020266
1144 0.00666148 0.00684025 0.00676471 0.0202664
1145 0.00666142 0.00684056 0.00676487 0.0202668
1146 0.00666136 0.00684087 0.00676504 0.0202673
1147 0.00666132 0.00684117 0.00676523 0.0202677
1148 0.00666127 0.00684147 0.00676542 0.0202682
1149 0.00666124 0.00684175 0.00676562 0.0202686
1150 0.00666122 0.00684202 0.00676583 0.0202691
1151 0.0066612 0.00684227 0.00676605 0.0202695
1152 0.00666118 0.00684251 0.00676628 0.02027
1153 0.00666117 0.00684272 0.00676651 0.0202704
1154 0.00666116 0.0068429 0.00676674 0.0202708
1155 0.00666116 0.00684306 0.00676698 0.0202712
1156 0.00666115 0.00684319 0.00676722 0.0202716
1157 0.00666114 0.00684328 0.00676747 0.0202719
1158 0.00666112 0.00684334 0.00676772 0.0202722
1159 0.00666111 0.00684337 0.00676798 0.0202724
1160 0.00666108 0.00684336 0.00676824 0.0202727
1161 0.00666106 0.00684331 0.00676851 0.0202729
1162 0.00666103 0.00684323 0.00676879 0.020273
1163 0.006661 0.00684311 0.00676908 0.0202732
1164 0.00666097 0.00684295 0.00676939 0.0202733
1165 0.00666095 0.00684277 0.00676971 0.0202734
1166 0.00666093 0.00684255 0.00677004 0.0202735
1167 0.00666091 0.00684229 0.00677038 0.0202736
1168 0.00666091 0.00684201 0.00677074 0.0202737
1169 0.00666091 0.00684169 0.00677111 0.0202737
1170 0.00666092 0.00684134 0.00677149 0.0202738
1171 0.00666095 0.00684097 0.00677188 0.0202738
1172 0.00666098 0.00684057 0.00677228 0.0202738
1173 0.00666102 0.00684014 0.00677268 0.0202738
1174 0.00666107 0.00683969 0.00677308 0.0202738
1175 0.00666113 0.00683922 0.00677348 0.0202738
1176 0.00666119 0.00683872 0.00677387 0.0202738
1177 0.00666125 0.00683821 0.00677426 0.0202737
1178 0.00666132 0.00683768 0.00677464 0.0202736
1179 0.00666138 0.00683714 0.00677502 0.0202735
1180 0.00666143 0.00683659 0.00677537 0.0202734
1181 0.00666148 0.00683602 0.00677571 0.0202732
1182 0.00666151 0.00683545 0.00677603 0.020273
1183 0.00666152 0.00683488 0.00677633 0.0202727
1184 0.00666152 0.00683429 0.0067766 0.0202724
1185 0.00666149 0.00683371 0.00677685 0.020272
1186 0.00666143 0.00683313 0.00677706 0.0202716
1187 0.00666134 0.00683254 0.00677723 0.0202711
1188 0.00666123 0.00683196 0.00677737 0.0202706
1189 0.00666108 0.00683137 0.00677747 0.0202699
1190 0.00666091 0.00683079 0.00677752 0.0202692
1191 0.0066607 0.00683021 0.00677753 0.0202684
1192 0.00666047 0.00682963 0.00677748 0.0202676
1193 0.00666022 0.00682905 0.00677738 0.0202666
1194 0.00665994 0.00682847 0.00677723 0.0202656
1195 0.00665964 0.0068279 0.00677702 0.0202646
1196 0.00665934 0.00682734 0.00677675 0.0202634
1197 0.00665903 0.00682678 0.00677641 0.0202622
1198 0.00665871 0.00682622 0.00677602 0.020261
1199 0.00665841 0.00682568 0.00677557 0.0202597
1200 0.00665811 0.00682514 0.00677506 0.0202583
1201 0.00665782 0.00682461 0.00677449 0.0202569
1202 0.00665756 0.00682409 0.00677386 0.0202555
1203 0.00665732 0.00682358 0.00677319 0.0202541
1204 0.0066571 0.00682308 0.00677246 0.0202526
1205 0.00665691 0.00682258 0.00677169 0.0202512
1206 0.00665674 0.00682209 0.00677088 0.0202497
1207 0.00665661 0.00682161 0.00677004 0.0202483
1208 0.0066565 0.00682112 0.00676917 0.0202468
1209 0.00665643 0.00682063 0.00676828 0.0202453
1210 0.00665638 0.00682014 0.00676737 0.0202439
1211 0.00665635 0.00681964 0.00676645 0.0202424
1212 0.00665636 0.00681913 0.00676553 0.020241
1213 0.00665639 0.00681861 0.0067646 0.0202396
1214 0.00665644 0.00681808 0.00676367 0.0202382
1215 0.00665651 0.00681752 0.00676275 0.0202368
1216 0.00665661 0.00681696 0.00676184 0.0202354
1217 0.00665673 0.00681638 0.00676095 0.020234
1218 0.00665686 0.00681578 0.00676007 0.0202327
1219 0.00665702 0.00681517 0.00675921 0.0202314
1220 0.00665719 0.00681454 0.00675837 0.0202301
1221 0.00665738 0.00681391 0.00675755 0.0202288
1222 0.00665758 0.00681328 0.00675676 0.0202276
1223 0.00665779 0.00681265 0.006756 0.0202264
1224 0.00665802 0.00681202 0.00675526 0.0202253
1225 0.00665826 0.00681139 0.00675456 0.0202242
1226 0.00665851 0.00681078 0.00675388 0.0202232
1227 0.00665877 0.00681019 0.00675324 0.0202222
1228 0.00665903 0.00680962 0.00675263 0.0202213
1229 0.00665929 0.00680907 0.00675204 0.0202204
1230 0.00665956 0.00680854 0.00675149 0.0202196
1231 0.00665982 0.00680804 0.00675096 0.0202188
1232 0.00666008 0.00680757 0.00675046 0.0202181
1233 0.00666033 0.00680712 0.00674998 0.0202174
1234 0.00666056 0.0068067 0.00674952 0.0202168
1235 0.00666078 0.00680631 0.00674909 0.0202162
1236 0.00666098 0.00680594 0.00674867 0.0202156
1237 0.00666115 0.00680559 0.00674828 0.020215
1238 0.0066613 0.00680526 0.0067479 0.0202145
1239 0.00666142 0.00680495 0.00674754 0.0202139
1240 0.00666152 0.00680466 0.00674719 0.0202134
1241 0.00666158 0.00680438 0.00674686 0.0202128
1242 0.00666161 0.00680413 0.00674655 0.0202123
1243 0.00666161 0.00680388 0.00674625 0.0202117
1244 0.00666158 0.00680366 0.00674597 0.0202112
1245 0.00666152 0.00680345 0.0067457 0.0202107
1246 0.00666144 0.00680325 0.00674546 0.0202101
1247 0.00666133 0.00680307 0.00674523 0.0202096
1248 0.00666121 0.0068029 0.00674502 0.0202091
1249 0.00666106 0.00680275 0.00674483 0.0202086
1250 0.00666091 0.0068026 0.00674466 0.0202082
1251 0.00666074 0.00680247 0.00674451 0.0202077
1252 0.00666056 0.00680235 0.00674438 0.0202073
1253 0.00666038 0.00680223 0.00674426 0.0202069
1254 0.00666021 0.00680213 0.00674417 0.0202065
1255 0.00666004 0.00680203 0.00674409 0.0202062
1256 0.00665988 0.00680194 0.00674403 0.0202059
1257 0.00665973 0.00680186 0.006744 0.0202056
1258 0.00665961 0.00680179 0.00674399 0.0202054
1259 0.0066595 0.00680173 0.006744 0.0202052
1260 0.00665942 0.00680168 0.00674405 0.0202052
1261 0.00665937 0.00680165 0.00674412 0.0202051
1262 0.00665935 0.00680163 0.00674423 0.0202052
1263 0.00665937 0.00680162 0.00674437 0.0202054
1264 0.00665941 0.00680163 0.00674455 0.0202056
1265 0.00665949 0.00680165 0.00674476 0.0202059
1266 0.0066596 0.00680169 0.00674501 0.0202063
1267 0.00665974 0.00680174 0.0067453 0.0202068
1268 0.0066599 0.00680181 0.00674562 0.0202073
1269 0.0066601 0.00680188 0.00674596 0.0202079
1270 0.00666032 0.00680195 0.00674634 0.0202086
1271 0.00666057 0.00680204 0.00674673 0.0202093
1272 0.00666083 0.00680212 0.00674713 0.0202101
1273 0.00666112 0.00680221 0.00674755 0.0202109
1274 0.00666142 0.00680229 0.00674797 0.0202117
1275 0.00666173 0.00680237 0.00674838 0.0202125
1276 0.00666206 0.00680244 0.00674879 0.0202133
1277 0.0066624 0.00680251 0.00674918 0.0202141
1278 0.00666275 0.00680258 0.00674956 0.0202149
1279 0.0066631 0.00680264 0.00674991 0.0202156
1280 0.00666347 0.00680269 0.00675024 0.0202164
1281 0.00666384 0.00680274 0.00675053 0.0202171
1282 0.00666423 0.00680278 0.0067508 0.0202178
1283 0.00666462 0.00680282 0.00675103 0.0202185
1284 0.00666503 0.00680286 0.00675123 0.0202191
1285 0.00666544 0.0068029 0.0067514 0.0202197
1286 0.00666588 0.00680294 0.00675153 0.0202203
1287 0.00666632 0.00680298 0.00675162 0.0202209
1288 0.00666678 0.00680302 0.00675168 0.0202215
1289 0.00666725 0.00680307 0.00675171 0.020222
1290 0.00666774 0.00680312 0.0067517 0.0202226
1291 0.00666824 0.00680318 0.00675167 0.0202231
1292 0.00666875 0.00680324 0.00675159 0.0202236
1293 0.00666927 0.00680331 0.00675149 0.0202241
1294 0.00666979 0.00680339 0.00675136 0.0202245
1295 0.00667032 0.00680347 0.00675119 0.020225
1296 0.00667084 0.00680355 0.006751 0.0202254
1297 0.00667137 0.00680365 0.00675078 0.0202258
1298 0.00667189 0.00680374 0.00675052 0.0202262
1299 0.0066724 0.00680384 0.00675025 0.0202265
1300 0.0066729 0.00680395 0.00674994 0.0202268
1301 0.00667339 0.00680406 0.00674962 0.0202271
1302 0.00667386 0.00680417 0.00674927 0.0202273
1303 0.00667431 0.00680429 0.00674891 0.0202275
1304 0.00667475 0.00680441 0.00674854 0.0202277
1305 0.00667517 0.00680455 0.00674815 0.0202279
1306 0.00667556 0.00680469 0.00674777 0.020228
1307 0.00667594 0.00680484 0.00674738 0.0202282
1308 0.0066763 0.00680501 0.00674699 0.0202283
1309 0.00667664 0.00680519 0.00674661 0.0202284
1310 0.00667696 0.00680539 0.00674624 0.0202286
1311 0.00667726 0.00680561 0.00674588 0.0202287
1312 0.00667754 0.00680585 0.00674553 0.0202289
1313 0.0066778 0.00680612 0.00674521 0.0202291
1314 0.00667804 0.00680641 0.0067449 0.0202293
1315 0.00667826 0.00680672 0.0067446 0.0202296
1316 0.00667846 0.00680705 0.00674433 0.0202298
1317 0.00667864 0.00680741 0.00674407 0.0202301
1318 0.0066788 0.00680778 0.00674384 0.0202304
1319 0.00667893 0.00680817 0.00674361 0.0202307
1320 0.00667903 0.00680857 0.0067434 0.020231
1321 0.00667911 0.00680898 0.0067432 0.0202313
1322 0.00667916 0.00680939 0.00674302 0.0202316
1323 0.00667919 0.0068098 0.00674283 0.0202318
1324 0.00667918 0.0068102 0.00674266 0.020232
1325 0.00667915 0.00681058 0.00674248 0.0202322
1326 0.00667909 0.00681094 0.0067423 0.0202323
1327 0.00667899 0.00681127 0.00674212 0.0202324
1328 0.00667888 0.00681157 0.00674194 0.0202324
1329 0.00667873 0.00681183 0.00674174 0.0202323
1330 0.00667856 0.00681204 0.00674154 0.0202321
1331 0.00667837 0.00681222 0.00674133 0.0202319
1332 0.00667815 0.00681234 0.00674111 0.0202316
1333 0.00667792 0.00681242 0.00674088 0.0202312
1334 0.00667768 0.00681244 0.00674064 0.0202308
1335 0.00667743 0.00681242 0.00674039 0.0202302
1336 0.00667717 0.00681234 0.00674014 0.0202296
1337 0.00667692 0.00681222 0.00673987 0.020229
1338 0.00667666 0.00681205 0.0067396 0.0202283
1339 0.00667641 0.00681184 0.00673933 0.0202276
1340 0.00667617 0.00681159 0.00673905 0.0202268
1341 0.00667594 0.0068113 0.00673878 0.020226
1342 0.00667572 0.00681099 0.0067385 0.0202252
1343 0.00667552 0.00681065 0.00673822 0.0202244
1344 0.00667533 0.00681029 0.00673794 0.0202236
1345 0.00667516 0.00680991 0.00673765 0.0202227
1346 0.00667501 0.00680952 0.00673737 0.0202219
1347 0.00667486 0.00680913 0.00673707 0.0202211
1348 0.00667473 0.00680874 0.00673678 0.0202202
1349 0.00667461 0.00680835 0.00673647 0.0202194
1350 0.0066745 0.00680797 0.00673615 0.0202186
1351 0.00667441 0.00680761 0.00673581 0.0202178
1352 0.00667432 0.00680727 0.00673546 0.020217
1353 0.00667423 0.00680695 0.0067351 0.0202163
1354 0.00667415 0.00680667 0.00673471 0.0202155
1355 0.00667408 0.00680642 0.0067343 0.0202148
1356 0.00667402 0.00680622 0.00673388 0.0202141
1357 0.00667395 0.00680606 0.00673343 0.0202134
1358 0.00667389 0.00680595 0.00673296 0.0202128
1359 0.00667384 0.00680589 0.00673248 0.0202122
1360 0.00667378 0.00680588 0.00673198 0.0202116
1361 0.00667372 0.00680592 0.00673146 0.0202111
1362 0.00667366 0.006806 0.00673093 0.0202106
1363 0.00667359 0.00680613 0.00673039 0.0202101
1364 0.00667352 0.0068063 0.00672984 0.0202097
1365 0.00667344 0.00680651 0.00672928 0.0202092
1366 0.00667335 0.00680675 0.00672871 0.0202088
1367 0.00667326 0.00680702 0.00672815 0.0202084
1368 0.00667315 0.00680731 0.00672758 0.020208
1369 0.00667304 0.00680762 0.00672701 0.0202077
1370 0.00667292 0.00680794 0.00672644 0.0202073
1371 0.00667279 0.00680827 0.00672588 0.0202069
1372 0.00667267 0.0068086 0.00672533 0.0202066
1373 0.00667254 0.00680893 0.0067248 0.0202063
1374 0.00667243 0.00680927 0.00672427 0.020206
1375 0.00667232 0.00680959 0.00672376 0.0202057
1376 0.00667223 0.00680992 0.00672328 0.0202054
1377 0.00667215 0.00681023 0.00672282 0.0202052
1378 0.00667209 0.00681054 0.00672238 0.020205
1379 0.00667206 0.00681084 0.00672198 0.0202049
1380 0.00667205 0.00681113 0.0067216 0.0202048
1381 0.00667207 0.00681141 0.00672126 0.0202047
1382 0.00667211 0.00681168 0.00672095 0.0202047
1383 0.00667218 0.00681193 0.00672068 0.0202048
1384 0.00667228 0.00681218 0.00672044 0.0202049
1385 0.00667241 0.00681241 0.00672023 0.020205
1386 0.00667256 0.00681263 0.00672006 0.0202052
1387 0.00667274 0.00681283 0.00671991 0.0202055
1388 0.00667295 0.00681301 0.00671979 0.0202057
1389 0.00667318 0.00681318 0.00671969 0.0202061
1390 0.00667344 0.00681333 0.00671961 0.0202064
1391 0.00667372 0.00681347 0.00671956 0.0202067
1392 0.00667402 0.00681358 0.00671951 0.0202071
1393 0.00667435 0.00681368 0.00671948 0.0202075
1394 0.0066747 0.00681376 0.00671945 0.0202079
1395 0.00667507 0.00681382 0.00671943 0.0202083
1396 0.00667547 0.00681387 0.0067194 0.0202087
1397 0.0066759 0.0068139 0.00671938 0.0202092
1398 0.00667634 0.00681392 0.00671935 0.0202096
1399 0.00667682 0.00681393 0.00671932 0.0202101
1400 0.00667731 0.00681393 0.00671927 0.0202105
1401 0.00667783 0.00681392 0.00671922 0.020211
1402 0.00667837 0.0068139 0.00671915 0.0202114
1403 0.00667893 0.00681387 0.00671908 0.0202119
1404 0.00667951 0.00681384 0.00671899 0.0202123
1405 0.0066801 0.0068138 0.00671889 0.0202128
1406 0.0066807 0.00681375 0.00671878 0.0202132
1407 0.0066813 0.00681369 0.00671866 0.0202137
1408 0.00668191 0.00681362 0.00671852 0.0202141
1409 0.00668252 0.00681354 0.00671839 0.0202144
1410 0.00668312 0.00681345 0.00671824 0.0202148
1411 0.00668371 0.00681334 0.0067181 0.0202151
1412 0.00668429 0.00681321 0.00671795 0.0202154
1413 0.00668485 0.00681306 0.00671781 0.0202157
1414 0.0066854 0.0068129 0.00671768 0.020216
1415 0.00668593 0.00681271 0.00671755 0.0202162
1416 0.00668644 0.00681251 0.00671744 0.0202164
1417 0.00668694 0.00681229 0.00671735 0.0202166
1418 0.00668741 0.00681205 0.00671728 0.0202168
1419 0.00668788 0.00681181 0.00671724 0.0202169
1420 0.00668832 0.00681155 0.00671721 0.0202171
1421 0.00668875 0.00681129 0.00671722 0.0202173
1422 0.00668917 0.00681102 0.00671724 0.0202174
1423 0.00668957 0.00681075 0.00671729 0.0202176
1424 0.00668997 0.00681048 0.00671736 0.0202178
1425 0.00669036 0.00681022 0.00671745 0.020218
1426 0.00669075 0.00680997 0.00671755 0.0202183
1427 0.00669113 0.00680972 0.00671767 0.0202185
1428 0.00669152 0.00680949 0.0067178 0.0202188
1429 0.00669191 0.00680926 0.00671793 0.0202191
1430 0.00669231 0.00680905 0.00671807 0.0202194
1431 0.00669271 0.00680886 0.0067182 0.0202198
1432 0.00669313 0.00680868 0.00671833 0.0202201
1433 0.00669357 0.00680852 0.00671845 0.0202205
1434 0.00669402 0.00680837 0.00671856 0.020221
1435 0.00669448 0.00680824 0.00671866 0.0202214
1436 0.00669496 0.00680813 0.00671874 0.0202218
1437 0.00669546 0.00680804 0.00671879 0.0202223
1438 0.00669597 0.00680797 0.00671882 0.0202228
1439 0.0066965 0.00680791 0.00671882 0.0202232
1440 0.00669703 0.00680787 0.00671879 0.0202237
1441 0.00669758 0.00680785 0.00671872 0.0202242
1442 0.00669813 0.00680784 0.00671862 0.0202246
1443 0.00669869 0.00680785 0.00671847 0.020225
1444 0.00669925 0.00680788 0.00671828 0.0202254
1445 0.00669981 0.00680792 0.00671806 0.0202258
1446 0.00670037 0.00680798 0.00671779 0.0202261
1447 0.00670092 0.00680805 0.00671747 0.0202264
1448 0.00670146 0.00680815 0.00671712 0.0202267
1449 0.00670199 0.00680826 0.00671674 0.020227
1450 0.0067025 0.00680839 0.00671632 0.0202272
1451 0.006703 0.00680855 0.00671587 0.0202274
1452 0.00670349 0.00680872 0.00671539 0.0202276
1453 0.00670395 0.00680891 0.0067149 0.0202278
1454 0.0067044 0.00680913 0.00671438 0.0202279
1455 0.00670483 0.00680936 0.00671386 0.020228
1456 0.00670524 0.00680962 0.00671332 0.0202282
1457 0.00670564 0.00680989 0.00671278 0.0202283
1458 0.00670602 0.00681018 0.00671224 0.0202284
1459 0.00670639 0.00681049 0.00671171 0.0202286
1460 0.00670675 0.00681081 0.00671119 0.0202288
1461 0.0067071 0.00681115 0.00671068 0.0202289
1462 0.00670745 0.00681151 0.00671019 0.0202291
1463 0.0067078 0.00681188 0.00670972 0.0202294
1464 0.00670815 0.00681225 0.00670928 0.0202297
1465 0.0067085 0.00681265 0.00670887 0.02023
1466 0.00670887 0.00681305 0.00670848 0.0202304
1467 0.00670924 0.00681345 0.00670814 0.0202308
1468 0.00670963 0.00681387 0.00670783 0.0202313
1469 0.00671004 0.00681429 0.00670756 0.0202319
1470 0.00671045 0.00681472 0.00670733 0.0202325
1471 0.00671089 0.00681514 0.00670715 0.0202332
1472 0.00671134 0.00681557 0.006707 0.0202339
1473 0.0067118 0.006816 0.00670689 0.0202347
1474 0.00671228 0.00681642 0.00670682 0.0202355
1475 0.00671276 0.00681684 0.00670678 0.0202364
1476 0.00671325 0.00681725 0.00670676 0.0202373
1477 0.00671373 0.00681766 0.00670677 0.0202382
1478 0.00671422 0.00681806 0.00670679 0.0202391
1479 0.00671469 0.00681844 0.00670682 0.02024
1480 0.00671516 0.00681882 0.00670684 0.0202408
1481 0.00671561 0.00681918 0.00670686 0.0202417
1482 0.00671604 0.00681953 0.00670686 0.0202424
1483 0.00671645 0.00681988 0.00670684 0.0202432
1484 0.00671684 0.00682021 0.00670679 0.0202438
1485 0.0067172 0.00682053 0.00670671 0.0202444
1486 0.00671754 0.00682084 0.00670659 0.020245
1487 0.00671785 0.00682114 0.00670642 0.0202454
1488 0.00671814 0.00682144 0.00670621 0.0202458
1489 0.0067184 0.00682174 0.00670595 0.0202461
1490 0.00671863 0.00682204 0.00670565 0.0202463
1491 0.00671883 0.00682233 0.0067053 0.0202465
1492 0.00671901 0.00682263 0.00670491 0.0202466
1493 0.00671915 0.00682294 0.00670448 0.0202466
1494 0.00671927 0.00682325 0.00670402 0.0202465
1495 0.00671936 0.00682357 0.00670353 0.0202465
1496 0.00671942 0.00682391 0.00670302 0.0202463
1497 0.00671945 0.00682425 0.0067025 0.0202462
1498 0.00671944 0.0068246 0.00670196 0.020246
1499 0.00671941 0.00682497 0.00670143 0.0202458
1500 0.00671934 0.00682534 0.0067009 0.0202456
1501 0.00671923 0.00682571 0.00670038 0.0202453
1502 0.00671909 0.00682609 0.00669988 0.0202451
1503 0.00671891 0.00682647 0.0066994 0.0202448
1504 0.00671869 0.00682685 0.00669894 0.0202445
1505 0.00671843 0.00682722 0.00669852 0.0202442
1506 0.00671813 0.00682758 0.00669812 0.0202438
1507 0.00671779 0.00682794 0.00669775 0.0202435
1508 0.00671742 0.00682827 0.00669743 0.0202431
1509 0.006717 0.00682859 0.00669714 0.0202427
1510 0.00671655 0.00682888 0.00669688 0.0202423
1511 0.00671606 0.00682915 0.00669667 0.0202419
1512 0.00671555 0.00682939 0.0066965 0.0202414
1513 0.006715 0.00682961 0.00669637 0.020241
1514 0.00671443 0.00682979 0.00669628 0.0202405
1515 0.00671384 0.00682995 0.00669622 0.02024
1516 0.00671323 0.00683007 0.00669621 0.0202395
1517 0.00671261 0.00683016 0.00669623 0.020239
1518 0.00671198 0.00683022 0.00669629 0.0202385
1519 0.00671136 0.00683026 0.00669638 0.020238
1520 0.00671073 0.00683027 0.00669651 0.0202375
1521 0.00671011 0.00683026 0.00669667 0.020237
1522 0.00670951 0.00683024 0.00669685 0.0202366
1523 0.00670892 0.0068302 0.00669706 0.0202362
1524 0.00670836 0.00683016 0.0066973 0.0202358
1525 0.00670782 0.00683012 0.00669756 0.0202355
1526 0.00670731 0.00683008 0.00669785 0.0202352
1527 0.00670683 0.00683005 0.00669815 0.020235
1528 0.0067064 0.00683004 0.00669847 0.0202349
1529 0.006706 0.00683004 0.0066988 0.0202348
1530 0.00670565 0.00683008 0.00669915 0.0202349
1531 0.00670534 0.00683014 0.0066995 0.020235
1532 0.00670507 0.00683024 0.00669986 0.0202352
1533 0.00670486 0.00683038 0.00670022 0.0202355
1534 0.00670469 0.00683057 0.00670057 0.0202358
1535 0.00670457 0.00683079 0.00670092 0.0202363
1536 0.0067045 0.00683107 0.00670126 0.0202368
1537 0.00670447 0.00683139 0.00670158 0.0202374
1538 0.00670448 0.00683176 0.00670189 0.0202381
1539 0.00670454 0.00683217 0.00670217 0.0202389
1540 0.00670464 0.00683263 0.00670244 0.0202397
1541 0.00670477 0.00683312 0.00670268 0.0202406
1542 0.00670493 0.00683366 0.00670289 0.0202415
1543 0.00670513 0.00683422 0.00670309 0.0202424
1544 0.00670534 0.00683482 0.00670325 0.0202434
1545 0.00670558 0.00683543 0.0067034 0.0202444
1546 0.00670584 0.00683607 0.00670353 0.0202454
1547 0.0067061 0.00683672 0.00670364 0.0202465
1548 0.00670637 0.00683737 0.00670373 0.0202475
1549 0.00670664 0.00683803 0.00670381 0.0202485
1550 0.0067069 0.00683868 0.00670388 0.0202495
1551 0.00670716 0.00683932 0.00670395 0.0202504
1552 0.0067074 0.00683995 0.00670401 0.0202514
1553 0.00670762 0.00684056 0.00670407 0.0202523
1554 0.00670781 0.00684115 0.00670414 0.0202531
1555 0.00670798 0.00684171 0.00670421 0.0202539
1556 0.00670811 0.00684224 0.00670428 0.0202546
1557 0.00670821 0.00684274 0.00670436 0.0202553
1558 0.00670827 0.0068432 0.00670446 0.0202559
1559 0.0067083 0.00684363 0.00670456 0.0202565
1560 0.00670828 0.00684401 0.00670468 0.020257
1561 0.00670823 0.00684435 0.00670481 0.0202574
1562 0.00670813 0.00684466 0.00670495 0.0202577
1563 0.00670801 0.00684491 0.0067051 0.020258
1564 0.00670784 0.00684513 0.00670527 0.0202582
1565 0.00670765 0.0068453 0.00670544 0.0202584
1566 0.00670743 0.00684543 0.00670562 0.0202585
1567 0.00670719 0.00684552 0.00670581 0.0202585
1568 0.00670692 0.00684557 0.006706 0.0202585
1569 0.00670664 0.00684558 0.00670619 0.0202584
1570 0.00670634 0.00684555 0.00670639 0.0202583
1571 0.00670603 0.00684549 0.00670658 0.0202581
1572 0.00670572 0.00684539 0.00670676 0.0202579
1573 0.00670539 0.00684526 0.00670693 0.0202576
1574 0.00670506 0.0068451 0.00670709 0.0202573
1575 0.00670473 0.00684491 0.00670724 0.0202569
1576 0.0067044 0.00684469 0.00670737 0.0202565
1577 0.00670407 0.00684445 0.00670749 0.020256
1578 0.00670373 0.00684419 0.00670758 0.0202555
1579 0.0067034 0.0068439 0.00670765 0.020255
1580 0.00670306 0.0068436 0.00670771 0.0202544
1581 0.00670273 0.00684328 0.00670774 0.0202538
1582 0.0067024 0.00684296 0.00670776 0.0202531
1583 0.00670207 0.00684262 0.00670776 0.0202525
1584 0.00670174 0.00684228 0.00670775 0.0202518
1585 0.00670142 0.00684194 0.00670773 0.0202511
1586 0.00670111 0.00684161 0.00670771 0.0202504
1587 0.0067008 0.00684128 0.00670769 0.0202498
1588 0.0067005 0.00684096 0.00670768 0.0202491
1589 0.0067002 0.00684066 0.00670768 0.0202485
1590 0.00669992 0.00684037 0.00670769 0.020248
1591 0.00669965 0.00684009 0.00670772 0.0202475
1592 0.00669939 0.00683984 0.00670777 0.020247
1593 0.00669913 0.00683959 0.00670785 0.0202466
1594 0.00669889 0.00683937 0.00670796 0.0202462
1595 0.00669865 0.00683916 0.0067081 0.0202459
1596 0.00669843 0.00683896 0.00670827 0.0202457
1597 0.00669821 0.00683877 0.00670848 0.0202455
1598 0.006698 0.0068386 0.00670872 0.0202453
1599 0.0066978 0.00683843 0.00670899 0.0202452
1600 0.00669761 0.00683827 0.00670931 0.0202452
1601 0.00669743 0.00683811 0.00670965 0.0202452
1602 0.00669726 0.00683795 0.00671003 0.0202452
1603 0.00669711 0.00683779 0.00671044 0.0202453
1604 0.00669698 0.00683762 0.00671089 0.0202455
1605 0.00669686 0.00683744 0.00671136 0.0202457
1606 0.00669677 0.00683726 0.00671185 0.0202459
1607 0.00669671 0.00683706 0.00671237 0.0202461
1608 0.00669668 0.00683685 0.00671291 0.0202464
1609 0.00669669 0.00683663 0.00671346 0.0202468
1610 0.00669674 0.0068364 0.00671403 0.0202472
1611 0.00669684 0.00683616 0.00671461 0.0202476
1612 0.00669699 0.0068359 0.0067152 0.0202481
1613 0.00669719 0.00683564 0.00671579 0.0202486
1614 0.00669745 0.00683536 0.00671639 0.0202492
1615 0.00669778 0.00683508 0.00671699 0.0202499
1616 0.00669817 0.0068348 0.00671759 0.0202506
1617 0.00669863 0.00683451 0.00671818 0.0202513
1618 0.00669916 0.00683422 0.00671877 0.0202522
1619 0.00669976 0.00683393 0.00671936 0.0202531
1620 0.00670043 0.00683364 0.00671994 0.020254
1621 0.00670117 0.00683335 0.00672051 0.020255
1622 0.00670197 0.00683306 0.00672108 0.0202561
1623 0.00670283 0.00683277 0.00672164 0.0202572
