# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
1364 0.442817 0.440071 0.44113 1.32402
1365 0.442536 0.439782 0.440848 1.32317
1366 0.442254 0.439493 0.440567 1.32231
1367 0.441972 0.439204 0.440287 1.32146
1368 0.44169 0.438915 0.440008 1.32061
1369 0.441408 0.438627 0.439729 1.31976
1370 0.441126 0.438339 0.439451 1.31892
1371 0.440844 0.438051 0.439173 1.31807
1372 0.440562 0.437765 0.438896 1.31722
1373 0.44028 0.437478 0.438618 1.31638
1374 0.439999 0.437193 0.438341 1.31553
1375 0.439718 0.436908 0.438063 1.31469
1376 0.439438 0.436623 0.437786 1.31385
1377 0.439158 0.436338 0.437508 1.313
1378 0.438879 0.436053 0.43723 1.31216
1379 0.438601 0.435768 0.436952 1.31132
1380 0.438323 0.435483 0.436674 1.31048
1381 0.438047 0.435198 0.436395 1.30964
1382 0.437771 0.434912 0.436117 1.3088
1383 0.437495 0.434626 0.435838 1.30796
1384 0.437221 0.43434 0.435559 1.30712
1385 0.436948 0.434053 0.435281 1.30628
1386 0.436675 0.433766 0.435003 1.30544
1387 0.436403 0.433479 0.434725 1.30461
1388 0.436132 0.433192 0.434447 1.30377
1389 0.435861 0.432904 0.43417 1.30294
1390 0.435592 0.432617 0.433893 1.3021
1391 0.435323 0.432329 0.433616 1.30127
1392 0.435054 0.432042 0.433339 1.30044
1393 0.434787 0.431754 0.433063 1.2996
1394 0.434519 0.431466 0.432786 1.29877
1395 0.434253 0.431178 0.43251 1.29794
1396 0.433987 0.43089 0.432233 1.29711
1397 0.433721 0.430602 0.431955 1.29628
1398 0.433456 0.430313 0.431677 1.29545
1399 0.433191 0.430024 0.431398 1.29461
1400 0.432925 0.429735 0.431118 1.29378
1401 0.43266 0.429446 0.430837 1.29294
1402 0.432395 0.429156 0.430555 1.29211
1403 0.432129 0.428866 0.430272 1.29127
1404 0.431862 0.428576 0.429988 1.29043
1405 0.431595 0.428285 0.429703 1.28958
1406 0.431327 0.427995 0.429417 1.28874
1407 0.431058 0.427705 0.42913 1.28789
1408 0.430788 0.427414 0.428843 1.28705
1409 0.430517 0.427124 0.428555 1.2862
1410 0.430246 0.426834 0.428268 1.28535
1411 0.429974 0.426545 0.42798 1.2845
1412 0.4297 0.426256 0.427693 1.28365
1413 0.429427 0.425968 0.427406 1.2828
1414 0.429152 0.42568 0.42712 1.28195
1415 0.428878 0.425394 0.426834 1.28111
1416 0.428603 0.425108 0.42655 1.28026
1417 0.428327 0.424823 0.426266 1.27942
1418 0.428052 0.424539 0.425984 1.27857
1419 0.427776 0.424256 0.425702 1.27773
1420 0.4275 0.423974 0.425421 1.27689
1421 0.427224 0.423693 0.425142 1.27606
1422 0.426947 0.423413 0.424863 1.27522
1423 0.426671 0.423134 0.424585 1.27439
1424 0.426394 0.422857 0.424309 1.27356
1425 0.426117 0.42258 0.424033 1.27273
1426 0.42584 0.422304 0.423758 1.2719
1427 0.425563 0.42203 0.423484 1.27108
1428 0.425286 0.421757 0.423212 1.27025
1429 0.425008 0.421484 0.42294 1.26943
1430 0.424731 0.421213 0.422669 1.26861
1431 0.424453 0.420942 0.422399 1.26779
1432 0.424176 0.420673 0.42213 1.26698
1433 0.423898 0.420404 0.421861 1.26616
1434 0.423621 0.420136 0.421594 1.26535
1435 0.423343 0.419868 0.421327 1.26454
1436 0.423066 0.419601 0.421061 1.26373
1437 0.422788 0.419334 0.420795 1.26292
1438 0.422511 0.419068 0.42053 1.26211
1439 0.422233 0.418802 0.420265 1.2613
1440 0.421956 0.418536 0.42 1.26049
1441 0.421678 0.41827 0.419735 1.25968
1442 0.421401 0.418004 0.41947 1.25888
1443 0.421123 0.417739 0.419206 1.25807
1444 0.420846 0.417473 0.418941 1.25726
1445 0.420568 0.417207 0.418676 1.25645
1446 0.42029 0.416942 0.418412 1.25564
1447 0.420012 0.416676 0.418148 1.25484
1448 0.419735 0.416411 0.417883 1.25403
1449 0.419457 0.416145 0.417619 1.25322
1450 0.41918 0.41588 0.417355 1.25241
1451 0.418902 0.415614 0.417091 1.25161
1452 0.418625 0.415348 0.416827 1.2508
1453 0.418348 0.415083 0.416563 1.24999
1454 0.418071 0.414818 0.416299 1.24919
1455 0.417794 0.414552 0.416035 1.24838
1456 0.417518 0.414287 0.415771 1.24758
1457 0.417243 0.414023 0.415506 1.24677
1458 0.416968 0.413758 0.415241 1.24597
1459 0.416694 0.413495 0.414976 1.24516
1460 0.416421 0.413232 0.41471 1.24436
1461 0.41615 0.412969 0.414445 1.24356
1462 0.415879 0.412708 0.414178 1.24277
1463 0.415609 0.412447 0.413912 1.24197
1464 0.415341 0.412188 0.413646 1.24117
1465 0.415074 0.411929 0.413379 1.24038
1466 0.414809 0.411671 0.413113 1.23959
1467 0.414544 0.411414 0.412846 1.2388
1468 0.414281 0.411157 0.41258 1.23802
1469 0.414018 0.410901 0.412314 1.23723
1470 0.413757 0.410645 0.412049 1.23645
1471 0.413496 0.41039 0.411784 1.23567
1472 0.413236 0.410134 0.41152 1.23489
1473 0.412976 0.409878 0.411256 1.23411
1474 0.412717 0.409622 0.410993 1.23333
1475 0.412458 0.409365 0.41073 1.23255
1476 0.412199 0.409108 0.410468 1.23178
1477 0.41194 0.40885 0.410206 1.231
1478 0.411681 0.408592 0.409944 1.23022
1479 0.411422 0.408332 0.409682 1.22944
1480 0.411163 0.408072 0.409421 1.22866
1481 0.410903 0.407812 0.40916 1.22787
1482 0.410643 0.40755 0.408899 1.22709
1483 0.410383 0.407288 0.408638 1.22631
1484 0.410123 0.407026 0.408377 1.22553
1485 0.409862 0.406763 0.408116 1.22474
1486 0.409601 0.4065 0.407855 1.22396
1487 0.40934 0.406236 0.407595 1.22317
1488 0.409079 0.405973 0.407335 1.22239
1489 0.408819 0.405709 0.407076 1.2216
1490 0.408558 0.405445 0.406816 1.22082
1491 0.408298 0.405182 0.406558 1.22004
1492 0.408038 0.404918 0.406299 1.21926
1493 0.407779 0.404655 0.406041 1.21847
1494 0.407521 0.404391 0.405783 1.21769
1495 0.407262 0.404128 0.405525 1.21692
1496 0.407005 0.403865 0.405267 1.21614
1497 0.406748 0.403601 0.405009 1.21536
1498 0.406491 0.403338 0.404751 1.21458
1499 0.406235 0.403074 0.404493 1.2138
1500 0.405979 0.40281 0.404234 1.21302
1501 0.405723 0.402546 0.403976 1.21224
1502 0.405467 0.402281 0.403717 1.21147
1503 0.405211 0.402017 0.403458 1.21069
1504 0.404955 0.401752 0.403199 1.20991
1505 0.404699 0.401487 0.40294 1.20913
1506 0.404442 0.401221 0.40268 1.20834
1507 0.404185 0.400955 0.40242 1.20756
1508 0.403928 0.400688 0.40216 1.20678
1509 0.403669 0.400422 0.4019 1.20599
1510 0.403411 0.400154 0.401639 1.2052
1511 0.403152 0.399887 0.401378 1.20442
1512 0.402892 0.399618 0.401116 1.20363
1513 0.402632 0.39935 0.400855 1.20284
1514 0.402372 0.399081 0.400592 1.20205
1515 0.402111 0.398812 0.40033 1.20125
1516 0.40185 0.398543 0.400067 1.20046
1517 0.401589 0.398274 0.399804 1.19967
1518 0.401327 0.398004 0.399541 1.19887
1519 0.401065 0.397735 0.399278 1.19808
1520 0.400804 0.397465 0.399015 1.19728
1521 0.400542 0.397196 0.398752 1.19649
1522 0.40028 0.396927 0.39849 1.1957
1523 0.400019 0.396658 0.398228 1.1949
1524 0.399757 0.39639 0.397966 1.19411
1525 0.399496 0.396123 0.397705 1.19332
1526 0.399236 0.395856 0.397445 1.19254
1527 0.398975 0.39559 0.397186 1.19175
1528 0.398715 0.395325 0.396928 1.19097
1529 0.398456 0.39506 0.396671 1.19019
1530 0.398197 0.394797 0.396415 1.18941
1531 0.397938 0.394534 0.39616 1.18863
1532 0.39768 0.394273 0.395906 1.18786
1533 0.397422 0.394013 0.395654 1.18709
1534 0.397165 0.393754 0.395402 1.18632
1535 0.396908 0.393496 0.395152 1.18556
1536 0.396652 0.39324 0.394903 1.18479
1537 0.396396 0.392984 0.394655 1.18404
1538 0.396141 0.39273 0.394408 1.18328
1539 0.395886 0.392477 0.394162 1.18252
1540 0.395632 0.392224 0.393916 1.18177
1541 0.395378 0.391973 0.393671 1.18102
1542 0.395125 0.391722 0.393427 1.18027
1543 0.394873 0.391472 0.393183 1.17953
1544 0.394621 0.391222 0.392939 1.17878
1545 0.394369 0.390973 0.392696 1.17804
1546 0.394118 0.390724 0.392453 1.1773
1547 0.393868 0.390476 0.39221 1.17655
1548 0.393618 0.390228 0.391967 1.17581
1549 0.393368 0.38998 0.391723 1.17507
1550 0.393119 0.389732 0.39148 1.17433
1551 0.392871 0.389485 0.391236 1.17359
1552 0.392622 0.389238 0.390993 1.17285
1553 0.392375 0.388991 0.390749 1.17212
1554 0.392128 0.388745 0.390505 1.17138
1555 0.391881 0.388499 0.390261 1.17064
1556 0.391635 0.388254 0.390017 1.16991
1557 0.391389 0.388009 0.389773 1.16917
1558 0.391144 0.387765 0.389529 1.16844
1559 0.390899 0.387521 0.389285 1.1677
1560 0.390654 0.387277 0.389041 1.16697
1561 0.39041 0.387034 0.388796 1.16624
1562 0.390166 0.386792 0.388552 1.16551
1563 0.389922 0.38655 0.388307 1.16478
1564 0.389679 0.386308 0.388063 1.16405
1565 0.389435 0.386067 0.387818 1.16332
1566 0.389192 0.385825 0.387573 1.16259
1567 0.388949 0.385584 0.387327 1.16186
1568 0.388706 0.385344 0.387082 1.16113
1569 0.388463 0.385103 0.386836 1.1604
1570 0.38822 0.384863 0.38659 1.15967
1571 0.387977 0.384623 0.386344 1.15894
1572 0.387734 0.384383 0.386098 1.15821
1573 0.387491 0.384143 0.385851 1.15749
1574 0.387248 0.383904 0.385605 1.15676
1575 0.387005 0.383665 0.38536 1.15603
1576 0.386763 0.383427 0.385114 1.1553
1577 0.38652 0.383189 0.384869 1.15458
1578 0.386278 0.382952 0.384624 1.15385
1579 0.386036 0.382715 0.38438 1.15313
1580 0.385794 0.382479 0.384137 1.15241
1581 0.385553 0.382243 0.383894 1.15169
1582 0.385311 0.382008 0.383653 1.15097
1583 0.38507 0.381774 0.383412 1.15026
1584 0.38483 0.381539 0.383172 1.14954
1585 0.38459 0.381305 0.382934 1.14883
1586 0.38435 0.38107 0.382697 1.14812
1587 0.384111 0.380836 0.38246 1.14741
1588 0.383872 0.3806 0.382225 1.1467
1589 0.383634 0.380365 0.381992 1.14599
1590 0.383397 0.380129 0.381759 1.14528
1591 0.38316 0.379891 0.381527 1.14458
1592 0.382924 0.379653 0.381296 1.14387
1593 0.382688 0.379414 0.381066 1.14317
1594 0.382453 0.379174 0.380837 1.14246
1595 0.382218 0.378933 0.380609 1.14176
1596 0.381983 0.378691 0.38038 1.14105
1597 0.381749 0.378447 0.380153 1.14035
1598 0.381514 0.378203 0.379925 1.13964
1599 0.381279 0.377958 0.379698 1.13893
1600 0.381045 0.377712 0.37947 1.13823
1601 0.38081 0.377465 0.379242 1.13752
1602 0.380574 0.377217 0.379014 1.13681
1603 0.380339 0.376969 0.378786 1.13609
1604 0.380103 0.37672 0.378556 1.13538
1605 0.379867 0.376471 0.378326 1.13467
1606 0.379631 0.376222 0.378096 1.13395
1607 0.379395 0.375973 0.377864 1.13323
1608 0.379159 0.375724 0.377632 1.13251
1609 0.378923 0.375474 0.377399 1.1318
1610 0.378687 0.375225 0.377165 1.13108
1611 0.378452 0.374977 0.376931 1.13036
1612 0.378217 0.374729 0.376696 1.12964
1613 0.377983 0.374481 0.37646 1.12892
1614 0.377749 0.374234 0.376225 1.12821
1615 0.377516 0.373987 0.375989 1.12749
1616 0.377284 0.373741 0.375753 1.12678
1617 0.377053 0.373496 0.375517 1.12607
1618 0.376822 0.373252 0.375281 1.12536
1619 0.376592 0.373009 0.375046 1.12465
1620 0.376363 0.372767 0.374811 1.12394
1621 0.376135 0.372526 0.374576 1.12324
1622 0.375908 0.372285 0.374341 1.12253
1623 0.375682 0.372046 0.374107 1.12184
1624 0.375457 0.371808 0.373873 1.12114
1625 0.375233 0.371571 0.37364 1.12044
1626 0.37501 0.371335 0.373408 1.11975
1627 0.374789 0.3711 0.373175 1.11906
1628 0.374568 0.370867 0.372944 1.11838
1629 0.374348 0.370634 0.372713 1.1177
1630 0.37413 0.370402 0.372483 1.11702
1631 0.373913 0.370172 0.372253 1.11634
1632 0.373696 0.369942 0.372025 1.11566
1633 0.373481 0.369713 0.371797 1.11499
1634 0.373266 0.369485 0.371569 1.11432
1635 0.373053 0.369258 0.371343 1.11365
1636 0.37284 0.369031 0.371117 1.11299
1637 0.372627 0.368805 0.370892 1.11232
1638 0.372415 0.368579 0.370667 1.11166
1639 0.372204 0.368353 0.370443 1.111
1640 0.371992 0.368127 0.370219 1.11034
1641 0.371781 0.367901 0.369996 1.10968
1642 0.37157 0.367675 0.369773 1.10902
1643 0.371359 0.367449 0.36955 1.10836
1644 0.371148 0.367223 0.369327 1.1077
1645 0.370936 0.366996 0.369105 1.10704
1646 0.370724 0.366769 0.368883 1.10638
1647 0.370512 0.366542 0.36866 1.10571
1648 0.370299 0.366314 0.368438 1.10505
1649 0.370086 0.366086 0.368216 1.10439
1650 0.369872 0.365858 0.367995 1.10372
1651 0.369657 0.365629 0.367773 1.10306
1652 0.369442 0.3654 0.367552 1.10239
1653 0.369226 0.36517 0.36733 1.10173
1654 0.36901 0.364941 0.367109 1.10106
1655 0.368793 0.364711 0.366888 1.10039
1656 0.368576 0.36448 0.366668 1.09972
1657 0.368357 0.36425 0.366448 1.09906
1658 0.368139 0.36402 0.366228 1.09839
1659 0.36792 0.363789 0.366009 1.09772
1660 0.3677 0.363559 0.36579 1.09705
1661 0.36748 0.363328 0.365572 1.09638
1662 0.36726 0.363098 0.365354 1.09571
1663 0.36704 0.362868 0.365136 1.09504
1664 0.366819 0.362639 0.364919 1.09438
1665 0.366597 0.362409 0.364702 1.09371
1666 0.366376 0.36218 0.364485 1.09304
1667 0.366154 0.361951 0.364268 1.09237
1668 0.365932 0.361723 0.364051 1.09171
1669 0.36571 0.361495 0.363834 1.09104
1670 0.365488 0.361266 0.363616 1.09037
1671 0.365266 0.361039 0.363399 1.0897
1672 0.365043 0.360811 0.36318 1.08903
1673 0.364821 0.360583 0.362962 1.08837
1674 0.364598 0.360356 0.362742 1.0877
1675 0.364376 0.360129 0.362522 1.08703
1676 0.364154 0.359901 0.3623 1.08636
1677 0.363931 0.359674 0.362078 1.08568
1678 0.363709 0.359447 0.361855 1.08501
1679 0.363487 0.35922 0.361631 1.08434
1680 0.363266 0.358994 0.361406 1.08366
1681 0.363044 0.358767 0.36118 1.08299
1682 0.362823 0.35854 0.360953 1.08232
1683 0.362601 0.358313 0.360725 1.08164
1684 0.36238 0.358086 0.360497 1.08096
1685 0.362159 0.357858 0.360269 1.08029
1686 0.361938 0.357631 0.36004 1.07961
1687 0.361718 0.357403 0.359811 1.07893
1688 0.361497 0.357174 0.359582 1.07825
1689 0.361276 0.356946 0.359353 1.07757
1690 0.361055 0.356717 0.359125 1.0769
1691 0.360833 0.356487 0.358896 1.07622
1692 0.360612 0.356257 0.358669 1.07554
1693 0.36039 0.356027 0.358441 1.07486
1694 0.360168 0.355797 0.358215 1.07418
1695 0.359946 0.355566 0.357988 1.0735
1696 0.359723 0.355334 0.357763 1.07282
1697 0.3595 0.355103 0.357537 1.07214
1698 0.359276 0.354871 0.357313 1.07146
1699 0.359052 0.354639 0.357088 1.07078
1700 0.358827 0.354408 0.356864 1.0701
1701 0.358602 0.354176 0.35664 1.06942
1702 0.358376 0.353944 0.356417 1.06874
1703 0.35815 0.353713 0.356193 1.06806
1704 0.357923 0.353482 0.35597 1.06738
1705 0.357696 0.353252 0.355746 1.06669
1706 0.357469 0.353022 0.355522 1.06601
1707 0.357242 0.352793 0.355298 1.06533
1708 0.357014 0.352565 0.355074 1.06465
1709 0.356786 0.352337 0.354849 1.06397
1710 0.356558 0.352109 0.354624 1.06329
1711 0.35633 0.351883 0.354398 1.06261
1712 0.356101 0.351657 0.354173 1.06193
1713 0.355873 0.351432 0.353947 1.06125
1714 0.355645 0.351208 0.35372 1.06057
1715 0.355418 0.350984 0.353494 1.0599
1716 0.35519 0.350761 0.353267 1.05922
1717 0.354963 0.350539 0.35304 1.05854
1718 0.354736 0.350317 0.352813 1.05787
1719 0.35451 0.350096 0.352586 1.05719
1720 0.354284 0.349876 0.352358 1.05652
1721 0.354058 0.349657 0.352131 1.05585
1722 0.353833 0.349438 0.351903 1.05517
1723 0.353608 0.34922 0.351675 1.0545
1724 0.353384 0.349003 0.351447 1.05383
1725 0.353159 0.348787 0.351218 1.05316
1726 0.352935 0.348572 0.350988 1.0525
1727 0.352712 0.348358 0.350759 1.05183
1728 0.352488 0.348144 0.350528 1.05116
1729 0.352264 0.347931 0.350298 1.05049
1730 0.352041 0.347719 0.350066 1.04983
1731 0.351817 0.347508 0.349835 1.04916
1732 0.351594 0.347298 0.349602 1.04849
1733 0.35137 0.347088 0.34937 1.04783
1734 0.351147 0.346878 0.349137 1.04716
1735 0.350923 0.346669 0.348903 1.0465
1736 0.3507 0.346461 0.34867 1.04583
1737 0.350476 0.346252 0.348436 1.04516
1738 0.350252 0.346044 0.348203 1.0445
1739 0.350029 0.345837 0.347969 1.04383
1740 0.349805 0.345629 0.347735 1.04317
1741 0.349582 0.345421 0.347501 1.0425
1742 0.349358 0.345213 0.347268 1.04184
1743 0.349135 0.345004 0.347034 1.04117
1744 0.348912 0.344795 0.3468 1.04051
1745 0.348688 0.344585 0.346566 1.03984
1746 0.348466 0.344374 0.346332 1.03917
1747 0.348243 0.344162 0.346099 1.0385
1748 0.34802 0.343949 0.345865 1.03783
1749 0.347797 0.343735 0.345631 1.03716
1750 0.347574 0.343519 0.345398 1.03649
1751 0.347351 0.343301 0.345165 1.03582
1752 0.347128 0.343082 0.344932 1.03514
1753 0.346904 0.342861 0.344699 1.03446
1754 0.346679 0.342639 0.344467 1.03379
1755 0.346454 0.342415 0.344235 1.0331
1756 0.346229 0.342189 0.344003 1.03242
1757 0.346003 0.341961 0.343772 1.03174
1758 0.345776 0.341732 0.343542 1.03105
1759 0.345549 0.341502 0.343312 1.03036
1760 0.345321 0.34127 0.343082 1.02967
1761 0.345093 0.341037 0.342853 1.02898
1762 0.344864 0.340804 0.342625 1.02829
1763 0.344635 0.340569 0.342397 1.0276
1764 0.344406 0.340334 0.34217 1.02691
1765 0.344176 0.3401 0.341944 1.02622
1766 0.343946 0.339865 0.341719 1.02553
1767 0.343717 0.33963 0.341495 1.02484
1768 0.343487 0.339395 0.341271 1.02415
1769 0.343257 0.339161 0.341049 1.02347
1770 0.343028 0.338927 0.340827 1.02278
1771 0.342798 0.338694 0.340607 1.0221
1772 0.34257 0.338461 0.340387 1.02142
1773 0.342341 0.338228 0.340169 1.02074
1774 0.342113 0.337997 0.339951 1.02006
1775 0.341885 0.337765 0.339735 1.01939
1776 0.341658 0.337534 0.339519 1.01871
1777 0.341431 0.337303 0.339304 1.01804
1778 0.341205 0.337073 0.33909 1.01737
1779 0.340979 0.336843 0.338877 1.0167
1780 0.340753 0.336614 0.338664 1.01603
1781 0.340528 0.336385 0.338452 1.01537
1782 0.340303 0.336157 0.338241 1.0147
1783 0.340078 0.335928 0.33803 1.01404
1784 0.339853 0.335701 0.337819 1.01337
1785 0.339629 0.335473 0.337609 1.01271
1786 0.339405 0.335246 0.337399 1.01205
1787 0.339181 0.33502 0.337189 1.01139
1788 0.338958 0.334794 0.33698 1.01073
1789 0.338734 0.334569 0.336771 1.01007
1790 0.338511 0.334345 0.336563 1.00942
1791 0.338288 0.334121 0.336355 1.00876
1792 0.338065 0.333899 0.336148 1.00811
1793 0.337843 0.333677 0.335941 1.00746
1794 0.33762 0.333457 0.335734 1.00681
1795 0.337399 0.333237 0.335528 1.00616
1796 0.337177 0.33302 0.335322 1.00552
1797 0.336956 0.332803 0.335116 1.00488
1798 0.336735 0.332589 0.334911 1.00424
1799 0.336515 0.332375 0.334706 1.0036
1800 0.336295 0.332164 0.334502 1.00296
1801 0.336076 0.331954 0.334297 1.00233
1802 0.335856 0.331746 0.334093 1.0017
1803 0.335637 0.33154 0.333889 1.00107
1804 0.335418 0.331335 0.333685 1.00044
1805 0.335199 0.331132 0.333481 0.999812
1806 0.33498 0.330931 0.333277 0.999188
1807 0.33476 0.330731 0.333073 0.998565
1808 0.334541 0.330533 0.332869 0.997943
1809 0.334322 0.330336 0.332665 0.997323
1810 0.334102 0.33014 0.332461 0.996703
1811 0.333882 0.329945 0.332257 0.996085
1812 0.333662 0.329752 0.332052 0.995466
1813 0.333442 0.329559 0.331847 0.994848
1814 0.333222 0.329366 0.331642 0.994231
1815 0.333002 0.329174 0.331437 0.993613
1816 0.332782 0.328982 0.331231 0.992995
1817 0.332562 0.32879 0.331026 0.992377
1818 0.332341 0.328598 0.33082 0.991759
1819 0.332121 0.328406 0.330614 0.99114
1820 0.3319 0.328213 0.330408 0.990521
1821 0.33168 0.32802 0.330202 0.989902
1822 0.331459 0.327827 0.329996 0.989282
1823 0.331239 0.327633 0.329789 0.988661
1824 0.331018 0.327439 0.329583 0.988039
1825 0.330796 0.327244 0.329377 0.987417
1826 0.330575 0.327049 0.329171 0.986794
1827 0.330353 0.326854 0.328964 0.986171
1828 0.33013 0.326659 0.328758 0.985546
1829 0.329908 0.326463 0.328551 0.984921
1830 0.329685 0.326267 0.328344 0.984295
1831 0.329462 0.32607 0.328136 0.983669
1832 0.329239 0.325874 0.327929 0.983041
1833 0.329016 0.325677 0.327721 0.982414
1834 0.328793 0.32548 0.327513 0.981786
1835 0.328571 0.325282 0.327304 0.981157
1836 0.328349 0.325084 0.327096 0.980529
1837 0.328128 0.324887 0.326887 0.979902
1838 0.327908 0.324689 0.326678 0.979275
1839 0.327688 0.324491 0.32647 0.978649
1840 0.327469 0.324294 0.326261 0.978024
1841 0.327252 0.324097 0.326053 0.977402
1842 0.327035 0.323902 0.325845 0.976782
1843 0.32682 0.323707 0.325638 0.976164
1844 0.326605 0.323513 0.325431 0.975549
1845 0.326392 0.32332 0.325224 0.974937
1846 0.326181 0.323129 0.325018 0.974328
1847 0.325971 0.32294 0.324813 0.973724
1848 0.325762 0.322752 0.324608 0.973122
1849 0.325554 0.322567 0.324404 0.972525
1850 0.325348 0.322383 0.324201 0.971932
1851 0.325144 0.322201 0.323998 0.971342
1852 0.32494 0.322021 0.323795 0.970756
1853 0.324739 0.321842 0.323594 0.970174
1854 0.324538 0.321665 0.323393 0.969596
1855 0.324339 0.321488 0.323193 0.96902
1856 0.324141 0.321313 0.322994 0.968448
1857 0.323944 0.321139 0.322796 0.967878
1858 0.323748 0.320965 0.322599 0.967311
1859 0.323553 0.320791 0.322402 0.966746
1860 0.323359 0.320617 0.322207 0.966183
1861 0.323166 0.320443 0.322013 0.965621
1862 0.322974 0.320268 0.321819 0.965061
1863 0.322782 0.320092 0.321627 0.964501
1864 0.322591 0.319916 0.321435 0.963942
1865 0.322401 0.319738 0.321244 0.963383
1866 0.32221 0.31956 0.321054 0.962824
1867 0.32202 0.31938 0.320865 0.962266
1868 0.321831 0.319199 0.320677 0.961707
1869 0.321641 0.319017 0.320489 0.961148
1870 0.321452 0.318834 0.320302 0.960589
1871 0.321263 0.31865 0.320116 0.960029
1872 0.321073 0.318465 0.31993 0.959468
1873 0.320884 0.318279 0.319744 0.958908
1874 0.320695 0.318092 0.319559 0.958346
1875 0.320506 0.317904 0.319374 0.957784
1876 0.320317 0.317716 0.319189 0.957222
1877 0.320128 0.317526 0.319004 0.956659
1878 0.31994 0.317336 0.31882 0.956095
1879 0.319751 0.317145 0.318635 0.955531
1880 0.319563 0.316953 0.31845 0.954967
1881 0.319375 0.316761 0.318266 0.954402
1882 0.319186 0.316569 0.318081 0.953836
1883 0.318998 0.316375 0.317897 0.95327
1884 0.318811 0.316181 0.317712 0.952704
1885 0.318623 0.315987 0.317528 0.952137
1886 0.318435 0.315792 0.317343 0.95157
1887 0.318248 0.315596 0.317158 0.951002
1888 0.318061 0.3154 0.316973 0.950434
1889 0.317873 0.315203 0.316788 0.949865
1890 0.317686 0.315006 0.316603 0.949296
1891 0.317499 0.314808 0.316418 0.948726
1892 0.317312 0.31461 0.316233 0.948155
1893 0.317125 0.314412 0.316048 0.947585
1894 0.316938 0.314213 0.315863 0.947014
1895 0.316751 0.314014 0.315679 0.946443
1896 0.316564 0.313815 0.315494 0.945873
1897 0.316377 0.313615 0.31531 0.945302
1898 0.31619 0.313415 0.315127 0.944732
1899 0.316003 0.313215 0.314945 0.944163
1900 0.315816 0.313015 0.314763 0.943594
1901 0.315628 0.312815 0.314582 0.943026
1902 0.315441 0.312615 0.314401 0.942458
1903 0.315254 0.312415 0.314222 0.94189
1904 0.315066 0.312214 0.314043 0.941323
1905 0.314878 0.312014 0.313864 0.940756
1906 0.31469 0.311813 0.313686 0.940189
1907 0.314501 0.311613 0.313508 0.939622
1908 0.314313 0.311412 0.31333 0.939055
1909 0.314124 0.311212 0.313152 0.938488
1910 0.313934 0.311011 0.312974 0.93792
1911 0.313745 0.31081 0.312796 0.937351
1912 0.313556 0.31061 0.312617 0.936782
1913 0.313366 0.310408 0.312438 0.936213
1914 0.313177 0.310207 0.312259 0.935643
1915 0.312988 0.310006 0.312079 0.935073
1916 0.312799 0.309804 0.311899 0.934502
1917 0.31261 0.309602 0.311719 0.933931
1918 0.312422 0.309399 0.311538 0.933359
1919 0.312234 0.309197 0.311357 0.932787
1920 0.312046 0.308994 0.311175 0.932215
1921 0.311859 0.308791 0.310993 0.931643
1922 0.311672 0.308588 0.31081 0.931071
1923 0.311486 0.308384 0.310627 0.930498
1924 0.311301 0.308181 0.310443 0.929925
1925 0.311116 0.307977 0.310259 0.929352
1926 0.310932 0.307773 0.310073 0.928778
1927 0.310748 0.307569 0.309887 0.928204
1928 0.310565 0.307364 0.3097 0.927629
1929 0.310382 0.307159 0.309512 0.927054
1930 0.3102 0.306954 0.309324 0.926478
1931 0.310018 0.306749 0.309134 0.925901
1932 0.309837 0.306543 0.308944 0.925324
1933 0.309657 0.306336 0.308753 0.924747
1934 0.309477 0.30613 0.308562 0.924169
1935 0.309298 0.305923 0.308369 0.92359
1936 0.30912 0.305716 0.308176 0.923011
1937 0.308942 0.305508 0.307983 0.922432
1938 0.308764 0.3053 0.307789 0.921853
1939 0.308587 0.305092 0.307594 0.921273
1940 0.308411 0.304884 0.307399 0.920694
1941 0.308235 0.304676 0.307204 0.920114
1942 0.308059 0.304467 0.307008 0.919534
1943 0.307884 0.304259 0.306811 0.918954
1944 0.307709 0.30405 0.306615 0.918373
1945 0.307534 0.303842 0.306417 0.917793
1946 0.30736 0.303634 0.306219 0.917213
1947 0.307186 0.303425 0.306021 0.916632
1948 0.307012 0.303217 0.305822 0.916051
1949 0.306839 0.303009 0.305622 0.91547
1950 0.306666 0.3028 0.305422 0.914888
1951 0.306493 0.302592 0.305222 0.914306
1952 0.30632 0.302384 0.30502 0.913724
1953 0.306148 0.302175 0.304818 0.913142
1954 0.305976 0.301967 0.304615 0.912559
1955 0.305804 0.301759 0.304412 0.911975
1956 0.305632 0.301552 0.304208 0.911391
1957 0.305459 0.301344 0.304004 0.910807
1958 0.305287 0.301137 0.303799 0.910223
1959 0.305114 0.300931 0.303593 0.909638
1960 0.30494 0.300725 0.303388 0.909053
1961 0.304765 0.30052 0.303182 0.908467
1962 0.30459 0.300316 0.302976 0.907881
1963 0.304413 0.300112 0.30277 0.907295
1964 0.304235 0.299909 0.302565 0.906709
1965 0.304056 0.299708 0.302359 0.906123
1966 0.303875 0.299507 0.302154 0.905536
1967 0.303693 0.299307 0.301949 0.904949
1968 0.303509 0.299108 0.301745 0.904362
1969 0.303324 0.298909 0.301541 0.903775
