LAMMPS (15 Aug 2014)
lattice sc 0.8
Lattice spacing in x,y,z = 1.07722 1.07722 1.07722

region box block 0 10 0 10 0 10

create_box 1 box
Created orthogonal box = (0 0 0) to (10.7722 10.7722 10.7722)
  1 by 1 by 3 MPI processor grid

create_atoms 1 box
Created 1000 atoms

mass 1 1.0

pair_style lj/cut/opt 3.0

pair_coeff 1 1 1.0 1.0

neighbor 2.0 bin

velocity all create 1.5 12345 dist gaussian rot yes mom yes

fix nve all nve

thermo_style custom time etotal temp press

thermo 10

variable timestep equal 0.001
variable n_steps equal floor(100/${timestep})
variable n_steps equal floor(100/0.001)

timestep ${timestep}
timestep 0.001
run ${n_steps}
run 100000
Memory usage per processor = 2.65604 Mbytes
Time TotEng Temp Press 
        0.98     -3.18495    1.2264996    2.8623008 
        0.99   -3.1847939    1.2162454    2.9060178 
           1   -3.1848038    1.2145247    2.9033749 
        1.01   -3.1848189    1.2238158    2.8440713 
        1.02   -3.1850988    1.2387578    2.7548673 
        1.03    -3.185044    1.2515151    2.6766818 
        1.04   -3.1847406    1.2555379    2.6429458 
        1.05   -3.1845696    1.2512328    2.6535122 
        1.06   -3.1846886    1.2405513    2.6990161 
        1.07   -3.1846364    1.2273552     2.760843 
        1.08   -3.1845181    1.2201171    2.7988982 
        1.09   -3.1843672    1.2215937     2.799745 
         1.1   -3.1843072    1.2244097    2.7960196 
        1.11   -3.1845327    1.2231776    2.8114525 
        1.12   -3.1844975    1.2212489    2.8306504 
        1.13    -3.184548    1.2218205    2.8354409 
        1.14   -3.1845775     1.228976    2.8050943 
        1.15   -3.1844694    1.2448474    2.7305676 
        1.16   -3.1845047    1.2624224    2.6457127 
        1.17   -3.1847385    1.2730804    2.5933404 
        1.18   -3.1845347    1.2724242    2.5972512 
        1.19   -3.1847101    1.2614627    2.6514685 
         1.2   -3.1845861    1.2468191    2.7242697 
        1.21   -3.1843161    1.2378998     2.769686 
        1.22   -3.1843295    1.2372363    2.7736523 
        1.23   -3.1841339    1.2422617    2.7490222 
        1.24   -3.1841971    1.2501907    2.7097953 
        1.25   -3.1842787    1.2566635    2.6782727 
        1.26   -3.1843222    1.2562922    2.6798132 
        1.27   -3.1845615    1.2490837    2.7135542 
        1.28   -3.1845278    1.2420364    2.7476068 
        1.29   -3.1846623    1.2415093    2.7520058 
         1.3   -3.1846588     1.245332     2.737094 
        1.31   -3.1846488    1.2468504    2.7324196 
        1.32   -3.1842443    1.2450431    2.7419255 
        1.33   -3.1840551    1.2444468    2.7420201 
        1.34   -3.1840599    1.2482604     2.716526 
        1.35   -3.1844335    1.2574502    2.6611962 
        1.36   -3.1844671    1.2700283    2.5889257 
        1.37   -3.1842398     1.279895    2.5305954 
        1.38   -3.1841613    1.2838586    2.5027303 
        1.39   -3.1840068    1.2833125    2.5004249 
         1.4    -3.184045      1.28013    2.5141933 
        1.41   -3.1841589    1.2754118    2.5381594 
        1.42   -3.1841558    1.2701778    2.5673075 
        1.43   -3.1840686    1.2629246    2.6072361 
        1.44   -3.1841446    1.2540333    2.6543167 
        1.45    -3.184101    1.2488432    2.6841232 
        1.46   -3.1841087    1.2473253    2.6960382 
        1.47   -3.1841219    1.2437869    2.7150933 
        1.48   -3.1840131    1.2405179    2.7311389 
        1.49   -3.1839267    1.2418003    2.7246258 
         1.5    -3.184123    1.2476113    2.6952071 
        1.51   -3.1841232    1.2583073    2.6430399 
        1.52   -3.1841746    1.2721938    2.5773212 
        1.53    -3.184091    1.2814837    2.5354192 
        1.54   -3.1841598    1.2812646    2.5403649 
        1.55   -3.1842973    1.2733696    2.5834306 
        1.56   -3.1842144    1.2629552    2.6391358 
        1.57   -3.1839571    1.2558925    2.6783117 
        1.58   -3.1839153    1.2528564    2.6957794 
        1.59   -3.1837858    1.2518861    2.7011017 
         1.6   -3.1836457    1.2505504    2.7064395 
        1.61   -3.1837336    1.2466289    2.7224208 
        1.62   -3.1839231    1.2400474    2.7492484 
        1.63   -3.1839261    1.2335878      2.77327 
        1.64    -3.183829     1.230394    2.7784399 
        1.65   -3.1838455    1.2303992    2.7637047 
        1.66   -3.1837525    1.2345572    2.7252628 
        1.67   -3.1838408    1.2467122    2.6467315 
        1.68   -3.1839903    1.2649989    2.5392311 
        1.69   -3.1840598    1.2817713    2.4411449 
         1.7    -3.184053    1.2919803    2.3792376 
        1.71   -3.1840412    1.2957558    2.3555772 
        1.72   -3.1840765    1.2937141    2.3679267 
        1.73   -3.1843071     1.284247    2.4217169 
        1.74   -3.1843347    1.2683625    2.5099209 
        1.75   -3.1841708    1.2521089    2.6015949 
        1.76   -3.1842674    1.2418879    2.6641754 
        1.77   -3.1844267    1.2409042    2.6827364 
        1.78   -3.1842633    1.2447161    2.6788973 
        1.79   -3.1838913    1.2436652    2.6968699 
         1.8   -3.1838905    1.2369762    2.7396144 
        1.81   -3.1839432    1.2300306    2.7824833 
        1.82   -3.1840611    1.2254965    2.8114178 
        1.83   -3.1840405    1.2253193    2.8168192 
        1.84   -3.1837924    1.2278459    2.8062524 
        1.85   -3.1837545    1.2294778    2.7960422 
        1.86   -3.1838852    1.2294024    2.7912026 
        1.87   -3.1839148    1.2289197     2.787307 
        1.88   -3.1837498    1.2308025      2.77269 
        1.89   -3.1838096    1.2350533    2.7467421 
         1.9   -3.1838818    1.2381587    2.7246453 
        1.91   -3.1839586    1.2435089    2.6908174 
        1.92    -3.184026    1.2549445    2.6288308 
        1.93   -3.1841743    1.2657619    2.5700053 
        1.94   -3.1841825    1.2698268    2.5439925 
        1.95   -3.1841834     1.268681    2.5445733 
        1.96   -3.1843898     1.266097    2.5541101 
        1.97   -3.1843466    1.2637068    2.5652091 
        1.98   -3.1844398    1.2609039    2.5789376 
        1.99   -3.1842447    1.2579672    2.5935649 
           2   -3.1843221    1.2575873    2.5955962 
        2.01   -3.1844284    1.2588729    2.5898419 
        2.02     -3.18431    1.2552873    2.6068958 
        2.03   -3.1842779    1.2447471    2.6565018 
        2.04   -3.1842353    1.2325816    2.7146756 
        2.05   -3.1844335    1.2273187    2.7420105 
        2.06   -3.1842355    1.2288267    2.7393552 
        2.07   -3.1843673    1.2326517    2.7255942 
        2.08   -3.1842384    1.2374527    2.7084917 
        2.09   -3.1841248    1.2408909    2.6989237 
         2.1   -3.1841639    1.2405086     2.709034 
        2.11   -3.1840848    1.2317965    2.7593374 
        2.12   -3.1839131    1.2186638    2.8302131 
        2.13   -3.1837997    1.2126372    2.8674138 
        2.14   -3.1838454    1.2136458    2.8692853 
        2.15   -3.1840792    1.2151091    2.8651506 
        2.16   -3.1838262    1.2172061    2.8565727 
        2.17   -3.1839958    1.2195483    2.8444931 
        2.18   -3.1840727    1.2179046    2.8475445 
        2.19   -3.1839805    1.2163217    2.8458255 
         2.2   -3.1840004    1.2231485    2.7999302 
        2.21    -3.184127    1.2397605    2.7041047 
        2.22   -3.1842641    1.2599202    2.5894101 
        2.23   -3.1842542    1.2768952    2.4903172 
        2.24   -3.1844634    1.2879937    2.4217627 
        2.25   -3.1845281    1.2918742    2.3922451 
        2.26   -3.1846522    1.2900049    2.3953144 
        2.27   -3.1849096    1.2884379    2.4036946 
        2.28   -3.1848015    1.2874613    2.4164056 
        2.29   -3.1848016    1.2816787    2.4562085 
         2.3   -3.1845485    1.2705879    2.5253127 
        2.31   -3.1846114    1.2556964    2.6141532 
        2.32   -3.1846104    1.2406572    2.7041751 
        2.33    -3.184588    1.2320669    2.7636232 
        2.34   -3.1845462    1.2312407    2.7856695 
        2.35   -3.1844707    1.2327417    2.7946717 
        2.36   -3.1845503    1.2346021    2.8000889 
        2.37   -3.1844501    1.2340295    2.8149091 
        2.38   -3.1845184    1.2285716     2.847423 
        2.39   -3.1844999    1.2260329    2.8606711 
         2.4   -3.1843788    1.2327668    2.8254866 
